"osm_id","osm_type","osm_url","lat","lon","addr:unit","addr:housename","addr:housenumber","addr:substreet","addr:street","addr:locality","addr:place","addr:city","addr:postcode","addr:country"
"102737926","way","https://osm.org/way/102737926","54.321958279464766","-4.382934788955296","","Athole Buildings","31","","Parliament Street","","","Ramsey","IM8 1AT","IM"
"11815398706","node","https://osm.org/node/11815398706","54.32204","-4.382909","","","31A","","Parliament Street","","","Ramsey","IM8 1AT","IM"
"102737919","way","https://osm.org/way/102737919","54.32196829531216","-4.383017045335989","","","35","","Parliament Street","","","Ramsey","IM8 1AT","IM"
"102737939","way","https://osm.org/way/102737939","54.32200847901728","-4.383059903502952","","","35","","Parliament Street","","","Ramsey","IM8 1AT","IM"
"102737955","way","https://osm.org/way/102737955","54.321927017162615","-4.383202772971475","","","37","","Parliament Street","","","Ramsey","IM8 1AT","IM"
"102856155","way","https://osm.org/way/102856155","54.32199234848538","-4.383364415146324","","","39","","Parliament Street","","","Ramsey","IM8 1AU","IM"
"102856116","way","https://osm.org/way/102856116","54.32224287629066","-4.382997149408228","","","44","","Parliament Street","","","Ramsey","IM8 1AN",""
"102856197","way","https://osm.org/way/102856197","54.32225080347096","-4.383893624311053","","","60","","Parliament Street","","","Ramsey","IM8 1AJ","IM"
"102856158","way","https://osm.org/way/102856158","54.322281101127835","-4.3839703910027605","","","62","","Parliament Street","","","Ramsey","IM8 1AJ","IM"
"102856114","way","https://osm.org/way/102856114","54.322277502534824","-4.384111816467512","","","66","","Parliament Street","","","Ramsey","IM8 1AJ","IM"
"102856117","way","https://osm.org/way/102856117","54.322016996048674","-4.384161263669239","","","67","","Parliament Street","","","Ramsey","IM8 1DL","IM"
"102856154","way","https://osm.org/way/102856154","54.32230097187054","-4.384248864242983","","","68a","","Parliament Street","","","Ramsey","IM8 1AJ","IM"
"102856204","way","https://osm.org/way/102856204","54.322298416406284","-4.384317105597967","","","70","","Parliament Street","","","Ramsey","IM8 1AJ","IM"
"102856132","way","https://osm.org/way/102856132","54.32205499542117","-4.384362378822423","","","71","","Parliament Street","","","Ramsey","IM8 1AY",""
"102856183","way","https://osm.org/way/102856183","54.322356932234","-4.384383527140547","","","72","","Parliament Street","","","Ramsey","IM8 1AF","IM"
"102890381","way","https://osm.org/way/102890381","54.322099","-4.384618499999998","","","73","","Parliament Street","","","Ramsey","IM8 1AQ",""
"102856211","way","https://osm.org/way/102856211","54.3223273639527","-4.3845748215551","","Kermode House","74","","Parliament Street","","","Ramsey","IM8 1AG","IM"
"102890335","way","https://osm.org/way/102890335","54.322037674551545","-4.384754828797736","","","75","","Parliament Street","","","Ramsey","IM8 1AQ",""
"102890363","way","https://osm.org/way/102890363","54.322098541218324","-4.384871994214479","","","77","","Parliament Street","","","Ramsey","IM8 1AQ",""
"102890347","way","https://osm.org/way/102890347","54.32211563183289","-4.384969719842672","","","79","","Parliament Street","","","Ramsey","IM8 1AQ",""
"102890336","way","https://osm.org/way/102890336","54.322088362650206","-4.38507505667035","","","81","","Parliament Street","","","Ramsey","IM8 1AQ",""
"102856189","way","https://osm.org/way/102856189","54.32238230156787","-4.386143982915781","","","82","","Parliament Street","","","Ramsey","IM8 1AD","IM"
"102856131","way","https://osm.org/way/102856131","54.32207639369915","-4.385423307021806","","","85","","Parliament Street","","","Ramsey","IM8 1AQ",""
"11800214430","node","https://osm.org/node/11800214430","54.322185","-4.385771","3","","87","","Parliament Street","","","Ramsey","IM8 1AJ",""
"102856162","way","https://osm.org/way/102856162","54.322075598220984","-4.385801738269904","","","87","","Parliament Street","","","Ramsey","IM8 1AJ",""
"102856174","way","https://osm.org/way/102856174","54.32216361084509","-4.386047222551935","","","89","","Parliament Street","","","Ramsey","IM8 1AQ","IM"
"102785180","way","https://osm.org/way/102785180","54.321517273622256","-4.381586854031383","","","9","","Parliament Street","","","Ramsey","IM8 1AS","IM"
"9473024605","node","https://osm.org/node/9473024605","54.321384","-4.381278","","Court House","","","Parliament Street","","","Ramsey","IM8 1JS","IM"
"102638461","way","https://osm.org/way/102638461","54.32130986611272","-4.380934929804849","","The Old Courthouse","","","Parliament Street","","","Ramsey","IM8 1AR","IM"
"102856149","way","https://osm.org/way/102856149","54.32181602649165","-4.383921782484186","","Victoria Mall","","","Parliament Street","","","Ramsey","IM8 1AZ","IM"
"102783355","way","https://osm.org/way/102783355","54.32175245157354","-4.381472609948485","","","","","Parliament Street","","","Ramsey","IM8 1AP","IM"
"10048314648","node","https://osm.org/node/10048314648","54.320194","-4.38159","","","","","Parsonage Road","","","Ramsey","IM8 2EE",""
"1153363361","way","https://osm.org/way/1153363361","54.20605618851259","-4.642162940578159","","Glyn Moar","","","Pat Clague's Lane","","","St Johns","IM4 3AQ","IM"
"1153365852","way","https://osm.org/way/1153365852","54.206129007989865","-4.685459494650412","","","","","Patrick Road","","Ballamoar","Patrick","IM5 3AW","IM"
"1147742344","way","https://osm.org/way/1147742344","54.20107510802022","-4.644905836586603","","Bluebell Cottage","","","Patrick Road","","","St Johns","IM4 3BR","IM"
"165803331","way","https://osm.org/way/165803331","54.20091888041193","-4.6440609183265025","","Kerrowkeil","","","Patrick Road","","","St Johns","IM4 3BN","IM"
"1278266972","way","https://osm.org/way/1278266972","54.20327392122607","-4.652767055879407","","Lakeside","","","Patrick Road","","","St Johns","IM4 3BP",""
"166769263","way","https://osm.org/way/166769263","54.202494103284245","-4.658038033912761","","","","","Patrick Road","","","St Johns","IM4 3BP","IM"
"12097395612","node","https://osm.org/node/12097395612","54.203893","-4.668856","","Ballabrooie","","","Patrick Road","","","","IM4 3BR",""
"146910975","way","https://osm.org/way/146910975","54.2220681118916","-4.6960712585751585","","","11","","Patrick Street","","","Peel","IM5 1BP","IM"
"146911001","way","https://osm.org/way/146911001","54.221999499999995","-4.6960869999999995","","","13","","Patrick Street","","","Peel","IM5 1BP","IM"
"1299867227","way","https://osm.org/way/1299867227","54.22190321108655","-4.69637613380177","","","16","","Patrick Street","","","Peel","IM5 1BR","IM"
"146890333","way","https://osm.org/way/146890333","54.2218004565855","-4.696353935634343","","","20","","Patrick Street","","","Peel","IM5 1BR","IM"
"146922021","way","https://osm.org/way/146922021","54.221153686744394","-4.696582105617254","","","34","","Patrick Street","","","Peel","IM5 1BR","IM"
"1299867230","way","https://osm.org/way/1299867230","54.22111201488362","-4.696600208131456","","","36","","Patrick Street","","","Peel","IM5 1BR","IM"
"146922031","way","https://osm.org/way/146922031","54.22105940437485","-4.696620773207632","","","38","","Patrick Street","","","Peel","IM5 1BS","IM"
"146922075","way","https://osm.org/way/146922075","54.220980595103505","-4.696677244399911","","","40","","Patrick Street","","","Peel","IM5 1BS",""
"146922068","way","https://osm.org/way/146922068","54.220924499999995","-4.696687999999998","","","42","","Patrick Street","","","Peel","IM5 1BS","IM"
"146921969","way","https://osm.org/way/146921969","54.22089","-4.696702500000001","","","44","","Patrick Street","","","Peel","IM5 1BS","IM"
"146922073","way","https://osm.org/way/146922073","54.2206974633043","-4.696800845578044","","","48","","Patrick Street","","","Peel","IM5 1BS","IM"
"146910960","way","https://osm.org/way/146910960","54.22222674860595","-4.696042854849348","","","5","","Patrick Street","","","Peel","IM5 1BP","IM"
"12037914229","node","https://osm.org/node/12037914229","54.222264","-4.696287","","","6","","Patrick Street","","","Peel","IM5 1AZ","IM"
"146922076","way","https://osm.org/way/146922076","54.22017342598126","-4.696877257207969","","","68","","Patrick Street","","","Peel","IM5 1BS","IM"
"146911028","way","https://osm.org/way/146911028","54.222122571023796","-4.696027984109712","","","9","","Patrick Street","","","Peel","IM5 1BP","IM"
"146890271","way","https://osm.org/way/146890271","54.22170761540503","-4.696487925493223","","","","","Patrick Street","","","Peel","IM5 1BR","IM"
"1139610390","way","https://osm.org/way/1139610390","54.148383277420045","-4.485334329848872","","","6","Athol Terrace","Peel Road","","","Douglas","IM1 4LR",""
"82659068","way","https://osm.org/way/82659068","54.14976082872293","-4.489769670920652","","","1","Belmont Terrace","Peel Road","","","Douglas","IM1 4NL","IM"
"82659064","way","https://osm.org/way/82659064","54.14975185705142","-4.48918765346145","","Fenella","7","Belmont Terrace","Peel Road","","","Douglas","IM1 4NJ","IM"
"868336180","way","https://osm.org/way/868336180","54.18380364277067","-4.565371429363737","","","2","Eyreton Terrace","Peel Road","","","Crosby","IM4 4BL","IM"
"1148871840","way","https://osm.org/way/1148871840","54.18377304475771","-4.565305568083381","","","3","Eyreton Terrace","Peel Road","","","Crosby","IM4 4BL","IM"
"82466841","way","https://osm.org/way/82466841","54.15003168711649","-4.490924488010936","","Barraughar","","Lazy Hill","Peel Road","","","Douglas","IM1 4NN","IM"
"82466849","way","https://osm.org/way/82466849","54.150111","-4.491137500000001","","Grianane","","Lazy Hill","Peel Road","","","Douglas","IM1 4NN","IM"
"103567073","way","https://osm.org/way/103567073","54.14980049999999","-4.489993999999999","","Pleasington Villas","","Lazy Hill","Peel Road","","","Douglas","IM1 4NN","IM"
"430375396","way","https://osm.org/way/430375396","54.182678459642446","-4.562943425194106","","Sunnyhurst","23","Woodlea Villas","Peel Road","","","Crosby","IM4 4BJ","IM"
"1148363253","way","https://osm.org/way/1148363253","54.18263131032385","-4.562810042515478","","The Mount","24","Woodlea Villas","Peel Road","","","Crosby","IM4 4BJ","IM"
"430375382","way","https://osm.org/way/430375382","54.182594","-4.562717500000001","","Aubrey","25","Woodlea Villas","Peel Road","","","Crosby","IM4 4BJ","IM"
"10853173504","node","https://osm.org/node/10853173504","54.170679","-4.535935","","Ballahutchin House","","","Peel Road","","","Braddan","IM4 4AT",""
"1154467407","way","https://osm.org/way/1154467407","54.16165754832514","-4.505256312542588","","Braddan Bridge House","","","Peel Road","","","Braddan","IM4 4TN",""
"1139610386","way","https://osm.org/way/1139610386","54.1484672832644","-4.4857017333832845","","","10","","Peel Road","","","Douglas","IM1 4LR",""
"1139610385","way","https://osm.org/way/1139610385","54.14850876012151","-4.4858582357131835","","","11-12","","Peel Road","","","Douglas","IM1 4LR","IM"
"1139610384","way","https://osm.org/way/1139610384","54.14855808849712","-4.486049912970327","","","13","","Peel Road","","","Douglas","IM1 4LR","IM"
"1139610383","way","https://osm.org/way/1139610383","54.148581523315485","-4.486198531359364","","","14","","Peel Road","","","Douglas","IM1 4LR",""
"1139610371","way","https://osm.org/way/1139610371","54.148605052620724","-4.486292450506027","","","16","","Peel Road","","","Douglas","IM1 4LR",""
"1139610354","way","https://osm.org/way/1139610354","54.1488058081605","-4.48666580745188","","Ragnall House","18","","Peel Road","","","Douglas","IM1 4LZ",""
"1139610368","way","https://osm.org/way/1139610368","54.14844670893137","-4.486732062325422","","","27","","Peel Road","","","Douglas","IM1 4LU",""
"1139610357","way","https://osm.org/way/1139610357","54.149075280673244","-4.487381708726742","","","34","","Peel Road","","","Douglas","IM1 4LY",""
"1139610356","way","https://osm.org/way/1139610356","54.149097962381255","-4.487483984372516","","","36","","Peel Road","","","Douglas","IM1 4LY",""
"1139610363","way","https://osm.org/way/1139610363","54.148577131742265","-4.48718287903443","","Norbert House","37","","Peel Road","","","Douglas","IM1 4LU",""
"1139610355","way","https://osm.org/way/1139610355","54.14911854562272","-4.4875767283223045","","","38","","Peel Road","","","Douglas","IM1 4LY",""
"1139610361","way","https://osm.org/way/1139610361","54.148674854082216","-4.487313089073066","","","41","","Peel Road","","","Douglas","IM1 4LU",""
"1139610391","way","https://osm.org/way/1139610391","54.148364091473674","-4.485259106575703","","","5","","Peel Road","","","Douglas","IM1 4LR",""
"1139610389","way","https://osm.org/way/1139610389","54.14840371583938","-4.485419973592832","","","7","","Peel Road","","","Douglas","IM1 4LR",""
"1139610388","way","https://osm.org/way/1139610388","54.14842654497175","-4.485514932206227","","","8","","Peel Road","","","Douglas","IM1 4LR",""
"1139610387","way","https://osm.org/way/1139610387","54.14844659792307","-4.485604071377316","","","9","","Peel Road","","","Douglas","IM1 4LR",""
"60705650","way","https://osm.org/way/60705650","54.15100338134478","-4.4992790054235385","","European House","","","Peel Road","","","Douglas","IM1 5ED","IM"
"82466857","way","https://osm.org/way/82466857","54.15101247351626","-4.4956949014975525","","Hamilton House","","","Peel Road","","","Douglas","IM1 5EP","IM"
"79372973","way","https://osm.org/way/79372973","54.15331363571013","-4.499045162767034","","Peregrine House","","","Peel Road","","","Douglas","IM1 5EH","IM"
"79372992","way","https://osm.org/way/79372992","54.153947360001496","-4.499690663456903","","Ravenscourt","","","Peel Road","","","Douglas","IM1 5EQ","IM"
"79372980","way","https://osm.org/way/79372980","54.15391541663271","-4.501679924158987","","Scholl Building","","","Peel Road","","","Douglas","IM1 5ED","IM"
"82466836","way","https://osm.org/way/82466836","54.14917718625031","-4.488577817185623","","The Old Wool Exchange","","","Peel Road","","","Douglas","IM1 4LX",""
"1125185105","way","https://osm.org/way/1125185105","54.15199529717987","-4.49975437561731","13","","","","Peel Road","","","Douglas","IM1 5ED",""
"1125185106","way","https://osm.org/way/1125185106","54.15158582137457","-4.499932892116031","3","","","","Peel Road","","Peel Road Retail Park","Douglas","IM1 5ED","IM"
"59287720","way","https://osm.org/way/59287720","54.154277643597084","-4.501423247819876","","","","","Peel Road","","","Douglas","IM1 5ED","IM"
"59287722","way","https://osm.org/way/59287722","54.15362971814851","-4.501235090340463","","","","","Peel Road","","","Douglas","IM1 5ED","IM"
"502471206","node","https://osm.org/node/502471206","54.152699","-4.500558","","","","","Peel Road","","The Milestone","Douglas","IM1 5ED","IM"
"10289949130","node","https://osm.org/node/10289949130","54.151241","-4.498107","","","","","Peel Road","","","Douglas","IM1 5EW",""
"1149390901","way","https://osm.org/way/1149390901","54.17867752692236","-4.556438174786633","","Brook Cottage","","","Peel Road","","","Glen Vine","IM4 4BQ","IM"
"10858218505","node","https://osm.org/node/10858218505","54.195284","-4.602875","","Ash Cottage","","","Peel Road","","","Greeba","IM4 2DU","IM"
"475393856","node","https://osm.org/node/475393856","54.193439","-4.590462","","Greeba Castle","","","Peel Road","","","Greeba","IM4 2DS","IM"
"10858161604","node","https://osm.org/node/10858161604","54.196527","-4.602087","","Vale House","","","Peel Road","","","Greeba","IM4 2DX","IM"
"78189884","way","https://osm.org/way/78189884","54.197100999999996","-4.610695000000001","","","","","Peel Road","","","Greeba","IM4 3LF","IM"
"1017645498","way","https://osm.org/way/1017645498","54.19031814683395","-4.581512184358677","","","","","Peel Road","","","Greeba","IM4 2DP","IM"
"475394707","node","https://osm.org/node/475394707","54.266083","-4.608389","","","","","Peel Road","","","Kirk Michael","IM6 1HN","IM"
"1057981257","way","https://osm.org/way/1057981257","54.207276998937566","-4.662237352930141","","","","","Peel Road","","Ballaharra Quarry","St Johns","IM4 3RB",""
"893653070","way","https://osm.org/way/893653070","54.17225192282894","-4.545311191463948","","","","","Peel Road","","","Union Mills","IM4 4AT","IM"
"5331323721","node","https://osm.org/node/5331323721","54.151171","-4.496706","","","","","Peel Road","","","","IM1 5EP",""
"102638510","way","https://osm.org/way/102638510","54.320936229045046","-4.38107495429478","","","6","","Peel Street","","","Ramsey","IM8 1JH","IM"
"102638477","way","https://osm.org/way/102638477","54.321040830571654","-4.380994219610616","","","","","Peel Street","","","Ramsey","IM8 1JH","IM"
"147600988","way","https://osm.org/way/147600988","54.22380480135197","-4.687449374098843","","Porch Cottage","21","","Peveril Road","","","Peel","IM5 1PQ",""
"147601014","way","https://osm.org/way/147601014","54.224005824979685","-4.685521583698903","","Yn Fea","","","Peveril Road","","","Peel","IM5 1PJ","IM"
"62118205","way","https://osm.org/way/62118205","54.14861382196779","-4.475191415652015","","Peveril Buildings","","","Peveril Square","","","Douglas","IM1 2BS",""
"10852484597","node","https://osm.org/node/10852484597","54.148728","-4.47508","","Peveril Buildings","","","Peveril Square","","","Douglas","IM1 2BS",""
"10992195968","node","https://osm.org/node/10992195968","54.148469","-4.475113","","Peveril Buildings","","","Peveril Square","","","Douglas","IM1 2BS","IM"
"60777013","way","https://osm.org/way/60777013","54.076185885153365","-4.649506187870636","","","1","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777012","way","https://osm.org/way/60777012","54.076089","-4.649031","","","10","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777016","way","https://osm.org/way/60777016","54.07605819004647","-4.649107531735498","","","11","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777020","way","https://osm.org/way/60777020","54.07602780995355","-4.649184468264503","","","12","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777017","way","https://osm.org/way/60777017","54.07599135803941","-4.6492754050971525","","","13","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777011","way","https://osm.org/way/60777011","54.076223190004605","-4.649415036856259","","","2","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777008","way","https://osm.org/way/60777008","54.07625480999539","-4.649333963143742","","","3","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777018","way","https://osm.org/way/60777018","54.0762861900046","-4.6492530368562575","","","4","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777015","way","https://osm.org/way/60777015","54.076317809995395","-4.6491719631437425","","","5","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777019","way","https://osm.org/way/60777019","54.07631109793431","-4.6489949830239565","","","6","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777009","way","https://osm.org/way/60777009","54.07625650000001","-4.6489615","","","7","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777014","way","https://osm.org/way/60777014","54.076215806070785","-4.648888977758564","","","8","","Pickard Close","","","Castletown","IM9 1BB","IM"
"60777010","way","https://osm.org/way/60777010","54.07611977276158","-4.6489545007237805","","","9","","Pickard Close","","","Castletown","IM9 1BB","IM"
"11142526714","node","https://osm.org/node/11142526714","54.216638","-4.403678","","Homefield","","","Pinfold Hill","","","Laxey","IM4 7HJ","IM"
"12244924461","node","https://osm.org/node/12244924461","54.221159","-4.399318","","Seaview","","","Pinfold Hill","Fairy Cottage","","Laxey","IM4 7HR","IM"
"91711946","way","https://osm.org/way/91711946","54.078220653138274","-4.678448588232768","","Balladoole House","","","Pooil Vaaish Road","","Balladoole","","IM9 4PE",""
"149066482","way","https://osm.org/way/149066482","54.220154224629816","-4.678012574969018","","","","","Poortown Road","","","Peel","IM5 1XF","IM"
"1313814088","way","https://osm.org/way/1313814088","54.21038948344131","-4.638784864746526","","White House","","","Poortown Road","","","","IM4 3NQ",""
"10683769278","node","https://osm.org/node/10683769278","54.26661","-4.372598","","Riverside Cottage","","","Port Cornaa Road","Glen Mona","","Maughold","IM7 1HQ",""
"152622117","way","https://osm.org/way/152622117","54.12656049620121","-4.538319507372821","","Station House","","","Port Soderick Glen Road","","","Port Soderick","IM4 1BF","IM"
"362482661","way","https://osm.org/way/362482661","54.0919078106186","-4.627058074985606","","BMS House","495","","Port Way","","Balthane Industrial Estate","Ballasalla","IM9 2AJ","IM"
"1241477846","way","https://osm.org/way/1241477846","54.160668000000015","-4.478934000000001","","Lyndhurst","11","","Princes Road","","","Douglas","IM2 4HX","IM"
"1241477845","way","https://osm.org/way/1241477845","54.16060572098557","-4.478866373412661","","Cornbury","12","","Princes Road","","","Douglas","IM2 4HX","IM"
"1241477843","way","https://osm.org/way/1241477843","54.16056736026532","-4.478801515001211","","Belmont","13","","Princes Road","","","Douglas","IM2 4HX","IM"
"1153437149","way","https://osm.org/way/1153437149","54.15132454548098","-4.483785434916583","","Canberra House","13","","Princes Street","","","Douglas","IM1 1BD","IM"
"79141575","way","https://osm.org/way/79141575","54.151300847329935","-4.4838497121342495","","","15","","Princes Street","","","Douglas","IM1 1BB","IM"
"82674271","way","https://osm.org/way/82674271","54.15133004719271","-4.484313929742643","","","20","","Princes Street","","","Douglas","IM1 1BD","IM"
"1153437155","way","https://osm.org/way/1153437155","54.15114668550566","-4.484183953998251","","","25","","Princes Street","","","Douglas","IM1 1BB","IM"
"82674286","way","https://osm.org/way/82674286","54.151222645767675","-4.484477023475755","","","26","","Princes Street","","","Douglas","IM1 1BD","IM"
"1153437152","way","https://osm.org/way/1153437152","54.15103658386717","-4.484353724720404","","","31","","Princes Street","","","Douglas","IM1 1BB","IM"
"82674310","way","https://osm.org/way/82674310","54.15080775142312","-4.485096313807849","","","48","","Princes Street","","","Douglas","IM1 1BD","IM"
"82674265","way","https://osm.org/way/82674265","54.15158735437388","-4.483921483915653","","Yn Thie Ain","6","","Princes Street","","","Douglas","IM1 1BD","IM"
"82674263","way","https://osm.org/way/82674263","54.15155260193466","-4.4839756677986875","","","8","","Princes Street","","","Douglas","IM1 1BD","IM"
"1312619901","way","https://osm.org/way/1312619901","54.14966971757472","-4.480562910882699","","","10","","Prospect Hill","","","Douglas","IM1 1EJ","IM"
"1312619902","way","https://osm.org/way/1312619902","54.149663332260566","-4.480569297623964","","","10","","Prospect Hill","","","Douglas","IM1 1EJ","IM"
"420023860","way","https://osm.org/way/420023860","54.14985769494509","-4.480451177390072","","","10-12","","Prospect Hill","","","Douglas","IM1 1EJ","IM"
"10709045253","node","https://osm.org/node/10709045253","54.149899","-4.480568","","","10-12","","Prospect Hill","","","Douglas","IM1 1EJ","IM"
"10709045254","node","https://osm.org/node/10709045254","54.149849","-4.480572","","","10-12","","Prospect Hill","","","Douglas","IM1 1EJ","IM"
"419950958","way","https://osm.org/way/419950958","54.14946769245048","-4.480599268703319","","","2","","Prospect Hill","","","Douglas","IM1 2AL","IM"
"79141600","way","https://osm.org/way/79141600","54.15024555316093","-4.48130939128612","","","23-25","","Prospect Hill","","","Douglas","IM1 1ET","IM"
"79141601","way","https://osm.org/way/79141601","54.150325886347616","-4.481447954258973","","Prospect House","27-29","","Prospect Hill","","","Douglas","IM1 1ET","IM"
"420023846","way","https://osm.org/way/420023846","54.149569041895354","-4.480949114785819","","Belfast House","3","","Prospect Hill","","","Douglas","IM1 1ES","IM"
"79141593","way","https://osm.org/way/79141593","54.15042627806065","-4.481563409924824","","Nivison House","31","","Prospect Hill","","","Douglas","IM1 1QS","IM"
"420023856","way","https://osm.org/way/420023856","54.149511125740844","-4.480645576645187","","","4","","Prospect Hill","","","Douglas","IM1 1ES","IM"
"420023851","way","https://osm.org/way/420023851","54.14962749148619","-4.480909714042547","","Belfast House","5","","Prospect Hill","","","Douglas","IM1 1ES","IM"
"420023844","way","https://osm.org/way/420023844","54.1495643286307","-4.480619393179996","","","6","","Prospect Hill","","","Douglas","IM1 1EJ","IM"
"61580821","way","https://osm.org/way/61580821","54.150486933011045","-4.480911391856209","","Hillary House","","","Prospect Hill","","","Douglas","IM1 1EQ","IM"
"61580811","way","https://osm.org/way/61580811","54.15018672615763","-4.480580612665011","","Victory House","","","Prospect Hill","","","Douglas","IM1 1EQ","IM"
"420023857","way","https://osm.org/way/420023857","54.15031572600511","-4.480682934587989","","Victory House","","","Prospect Hill","","","Douglas","IM1 1EQ","IM"
"685338697","node","https://osm.org/node/685338697","54.155","-4.484625","","","8","Prospect Terrace","Prospect Terrace","","","Douglas","IM1 3AL","IM"
"894021395","way","https://osm.org/way/894021395","54.149094712928424","-4.50248376222506","","The Pavilion","","","Pulrose Road","","Douglas Golf Club","Douglas","IM2 1AE","IM"
"38697037","way","https://osm.org/way/38697037","54.147272850764644","-4.5115870827920235","","","","","Pulrose Road","","","Douglas","IM2 1AE","IM"
"144010297","way","https://osm.org/way/144010297","54.15053369523089","-4.501579539951777","","","","","Pulrose Road","","","","IM2 1AD",""
"72439760","way","https://osm.org/way/72439760","54.228532341327664","-4.396239111417757","","","","","Quarry Road","","","Laxey","IM4 7DU","IM"
"170244853","way","https://osm.org/way/170244853","54.254563091120644","-4.368440508075312","","Glen Callan","","","Quarry Road","","","","IM7 1HP","IM"
"1302848937","way","https://osm.org/way/1302848937","54.1604115","-4.4918195","","Castleward","","","Quarterbridge Road","","","Douglas","IM2 3RJ",""
"1302848920","way","https://osm.org/way/1302848920","54.15928599376513","-4.494171775136967","","Lezayre","","","Quarterbridge Road","","","Douglas","IM2 3RG",""
"1302848919","way","https://osm.org/way/1302848919","54.159660687872346","-4.494734078476291","","Little Acre","","","Quarterbridge Road","","","Douglas","IM2 3RH",""
"1302848947","way","https://osm.org/way/1302848947","54.15984288589104","-4.494827615352938","","Little Acre","","","Quarterbridge Road","","","Douglas","IM2 3RH",""
"1300354305","way","https://osm.org/way/1300354305","54.16141496344749","-4.490795449842488","","Slegaby Beg","","","Quarterbridge Road","","","Douglas","IM2 3RL",""
"1145635084","way","https://osm.org/way/1145635084","54.15589581468978","-4.500722008923603","","The Nook","","","Quarterbridge Road","","","Douglas","IM1 5EG","IM"
"1302848913","way","https://osm.org/way/1302848913","54.158943765918316","-4.494904145051676","","Woodstock","","","Quarterbridge Road","","","Douglas","IM2 3RG",""
"100464785","way","https://osm.org/way/100464785","54.07250282724837","-4.653454803134181","","","11","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464923","way","https://osm.org/way/100464923","54.07247595809816","-4.6535071119694305","","","13","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464749","way","https://osm.org/way/100464749","54.072484499999995","-4.6535805","","","15","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464791","way","https://osm.org/way/100464791","54.07245977191504","-4.653643696041964","","","17","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464714","way","https://osm.org/way/100464714","54.0724649451004","-4.653726101647348","","","19","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464813","way","https://osm.org/way/100464813","54.07243760227741","-4.653784912256729","","","21","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464936","way","https://osm.org/way/100464936","54.072425543244925","-4.654493377390962","","","22","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464768","way","https://osm.org/way/100464768","54.07244913610367","-4.653854119767125","","","23","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464722","way","https://osm.org/way/100464722","54.07239020714248","-4.654592773067423","","","24","","Queen Street","","","Castletown","IM9 1PA","IM"
"218668895","way","https://osm.org/way/218668895","54.07245244169857","-4.653917498889044","","","25","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464934","way","https://osm.org/way/100464934","54.07237324106295","-4.654673253486757","","","26","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464879","way","https://osm.org/way/100464879","54.072441770765664","-4.653970886171033","","","27","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464720","way","https://osm.org/way/100464720","54.07236196951196","-4.654777094714937","","","28","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464703","way","https://osm.org/way/100464703","54.072411308118916","-4.654067394451849","","Teddy's Cottage","29-31","","Queen Street","","","Castletown","IM9 1PB","IM"
"100464938","way","https://osm.org/way/100464938","54.07231378756477","-4.654822685835934","","","30","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464698","way","https://osm.org/way/100464698","54.07229665300452","-4.654897146719195","","Thie ny Shee","32","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464809","way","https://osm.org/way/100464809","54.072284779669225","-4.654987859556172","","","34","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464887","way","https://osm.org/way/100464887","54.07228031450479","-4.655121617168866","","","36-38","","Queen Street","","","Castletown","IM9 1PZ","IM"
"100464931","way","https://osm.org/way/100464931","54.07226235663942","-4.65524377646452","","Tearmann","40","","Queen Street","","","Castletown","IM9 1PZ","IM"
"218668827","way","https://osm.org/way/218668827","54.072264385780755","-4.654531598870861","","Heron's Rock","41","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464766","way","https://osm.org/way/100464766","54.07224958496227","-4.654585938311093","","Shearwater","43","","Queen Street","","","Castletown","IM9 1PA","IM"
"100464788","way","https://osm.org/way/100464788","54.072230459608534","-4.655424891127775","","Dubbey Mooar","44-46","","Queen Street","","","Castletown","IM9 1PZ","IM"
"218668919","way","https://osm.org/way/218668919","54.07224749999999","-4.6546544999999995","","","45","","Queen Street","","","Castletown","IM9 1PA","IM"
