"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","amenity","addr:unit","addr:housename","addr:housenumber","addr:substreet","addr:street","addr:locality","addr:place","addr:city","addr:postcode","addr:country","website","contact:website","phone","contact:phone","contact:email","contact:facebook"
"1157520336","way","https://osm.org/way/1157520336","54.32198525930975","-4.3861866805444505","The Hutch","","","cafe","","","6","","Parliament Square","","","Ramsey","IM8 1AH","IM","","","","","","https://www.facebook.com/thehutch.iom/"
"82614390","way","https://osm.org/way/82614390","54.152921449838736","-4.483887127549575","The Islander Chippy","","","fast_food","","","82","","Bucks Road","","","Douglas","IM1 3AG","IM","","","","","",""
"79191032","way","https://osm.org/way/79191032","54.170822000969004","-4.48248383803047","The Manor","","","pub","","","","","School Road","","","Douglas","IM2 6PQ","IM","https://pubsandbars.im/venue/the-manor/","","","","",""
"147191830","way","https://osm.org/way/147191830","54.222885053376345","-4.6931495206660765","The Miller's T'ale","","","pub","","","33","","Michael Street","","","Peel","","IM","","","","","",""
"233925098","way","https://osm.org/way/233925098","54.232794216364","-4.405459907947981","The Mines","","","pub","","","","","Captain's Hill","","","Laxey","IM4 7AY","IM","https://pubsandbars.im/venue/the-mines/","","","","","https://www.facebook.com/theminestavern/"
"112577391","way","https://osm.org/way/112577391","54.28249629415049","-4.5874697845487535","The Mitre","","","pub","","","","","Kirk Michael Main Road","","","Kirk Michael","IM6 1AJ","IM","https://pubsandbars.im/venue/the-mitre/","","","","",""
"10681892881","node","https://osm.org/node/10681892881","54.321541","-4.37803","The Mixing Bowl Diner","","","restaurant","","Energy FM Bowl","","","Queens Promenade","","","Ramsey","IM8 1ET","IM","https://energyfmbowl.co.uk/the-mixing-bowl/","","+441624812444","","",""
"755354025","way","https://osm.org/way/755354025","54.14968979958646","-4.480896422734548","The Noodle Shop","","","restaurant","","","7-9","","Prospect Hill","","","Douglas","","IM","","","","","",""
"246812771","way","https://osm.org/way/246812771","54.175859466454064","-4.455420018341012","The Nutty Chef Cafe","","","cafe","","","2B","","Avondale Road","","Village Walk","Onchan","IM3 4EA","IM","","","","","","https://www.facebook.com/p/The-Nutty-Chef-Cafe-100063527501988"
"366282623","way","https://osm.org/way/366282623","54.35914388847546","-4.5214878572295625","The Old Guard House","","","restaurant","","Guard House","","","","","Jurby Industrial Estate","Jurby","IM7 3BD","IM","","","","","","https://www.facebook.com/profile.php?id=100090753693479"
"685338715","node","https://osm.org/node/685338715","54.155171","-4.484702","The One","","","restaurant","","","14","Prospect Terrace","Woodbourne Road","","","Douglas","IM1 3AL","IM","","","","+44 1624 617888","",""
"102856205","way","https://osm.org/way/102856205","54.3228633016327","-4.387351976577672","The Other Place","","","restaurant","","Forrest View","4","","Bowring Road","","","Ramsey","IM8 2LH","IM","","","","","","https://www.facebook.com/people/The-Other-Place/100063546882541/"
"79143121","way","https://osm.org/way/79143121","54.14873402372826","-4.481427978014214","The Outback","","","pub","","","","","","","","","","","","","","","",""
"894021395","way","https://osm.org/way/894021395","54.149094712928424","-4.50248376222506","The Pavilion at Douglas Golf Club","","","restaurant","","The Pavilion","","","Pulrose Road","","Douglas Golf Club","Douglas","IM2 1AE","IM","","","","","","https://www.facebook.com/people/The-Pavilion-at-Douglas-Golf-Club/100063791102339/"
"146833057","way","https://osm.org/way/146833057","54.22415452269113","-4.6972695000605285","The Peveril","","","pub","","","","","Crown Street","","","Peel","IM5 1AJ","IM","","","","","","https://www.facebook.com/peverilpeel/"
"233925099","way","https://osm.org/way/233925099","54.233325121787615","-4.405916719062857","The Phoenix","","","fast_food","","","","","","","","","","","","","","","",""
"283504569","node","https://osm.org/node/283504569","54.150165","-4.50592","The Pinewood","","","pub","","","","","","","","","","","","","","","",""
"79141600","way","https://osm.org/way/79141600","54.15024555316093","-4.48130939128612","The Prospect Hotel","","","pub","","","23-25","","Prospect Hill","","","Douglas","IM1 1ET","IM","https://pubsandbars.im/venue/the-prospect/","","","","",""
"79372990","way","https://osm.org/way/79372990","54.15567629848355","-4.501692457832853","The Quarterbridge","","","pub","","","","","","","","","","","","","","","",""
"77818835","way","https://osm.org/way/77818835","54.165316999999995","-4.4671","The Queens","","","pub","","","","","Queens Promenade","","","Douglas","IM2 4NL","IM","https://pubsandbars.im/venue/the-queens/","","01624 674438","","",""
"410386594","way","https://osm.org/way/410386594","54.147336030394946","-4.48495915050251","The Railway","","","pub","","","","","Bank's Circus","","","Douglas","IM1 5AB","IM","https://pubsandbars.im/venue/the-railway/","","","","",""
"101418449","way","https://osm.org/way/101418449","54.08041091223227","-4.7425450897048","The Railway Station","","","pub","","","","","Station Road","","","Port Saint Mary","IM9 5LF","IM","","","","","","https://www.facebook.com/people/The-Railway-Station-Hotel-Port-St-Mary/100083056342459/"
"102856196","way","https://osm.org/way/102856196","54.32244259742744","-4.386257682745305","The Ramsey Trawlerman","","","fast_food","","","84-86","","Parliament Street","","","Ramsey","","IM","","","","","",""
"1145708287","way","https://osm.org/way/1145708287","54.309749829083316","-4.5408761080963655","The Raven","","","pub","","","","","Ballaugh Main Road","","","Ballaugh","IM7 5EG","IM","https://pubsandbars.im/venue/the-raven/","","","","",""
"1128012513","way","https://osm.org/way/1128012513","54.15478444448471","-4.485005817559466","The Rosemount","","","pub","","","","","Woodbourne Road","","","Douglas","IM1 3HH","IM","https://pubsandbars.im/venue/the-rosemount/","","","","",""
"147183511","way","https://osm.org/way/147183511","54.222566033390095","-4.692379024910195","The Royal","","","pub","","","25","","Atholl Street","","","Peel","IM5 1HQ","IM","","","","","","https://www.facebook.com/kilgallonroyale/"
"414637476","way","https://osm.org/way/414637476","54.07371460948402","-4.653936254371111","The Rush-Inn","","","restaurant","","","","","","","","","","","","","","+44 1624 327071","",""
"79143098","way","https://osm.org/way/79143098","54.14780718567213","-4.481250922332241","The Saddle Inn","","","pub","","","","","Queen Street","","","Douglas","IM1 1LH","IM","https://pubsandbars.im/venue/the-saddle/","","","","",""
"813439034","way","https://osm.org/way/813439034","54.223872284137656","-4.393631605442317","The Shed","","","cafe","","The Shed","","","The Promenade","","","Laxey","IM4 7DD","IM","https://www.theshed.im","","+44 1624 863151","","",""
"60582648","way","https://osm.org/way/60582648","54.0781979769005","-4.649169758642387","The Sidings","","","pub","","The Sidings","","","Station Road","","","Castletown","IM9 1EF","IM","http://www.thesidings.im/","","","","",""
"5677599322","node","https://osm.org/node/5677599322","54.320607","-4.378715","The Square","","","restaurant","","","22-25","","","","Saint Paul's Square","Ramsey","IM8 1LH","IM","","","","","",""
"60048738","way","https://osm.org/way/60048738","54.08547043948492","-4.75711128333273","The Station Hotel","","","pub","","","","","Station Road","","","Port Erin","IM9 6AE","IM","https://pubsandbars.im/venue/the-station/","","","","",""
"102856169","way","https://osm.org/way/102856169","54.32198068786047","-4.386840366122725","The Swan","","","pub","","","","","Parliament Square","","","Ramsey","IM8 1AH","IM","https://pubsandbars.im/venue/the-swan/","","","","",""
"416526316","way","https://osm.org/way/416526316","54.15301386548285","-4.478883480690427","The Tea Junction","","","cafe","","","14","","Castle Street","","","","","IM","","","","","",""
"157913784","way","https://osm.org/way/157913784","54.167383157609414","-4.460290603980198","The Terminus Tavern","","","pub","","","","","Strathallan Crescent","","","Douglas","IM2 4NR","IM","https://pubsandbars.im/venue/terminus-tavern/","","","","",""
"419950956","way","https://osm.org/way/419950956","54.149382257534086","-4.4804405345804454","The Thirsty Pigeon","","","pub","","","38-40","","Victoria Street","","","Douglas","IM1 2LW;IM2 1LB","IM","","","+44 1624 675584","+44 1624 675584","","https://www.facebook.com/thethirstypigeon/"
"100054341","way","https://osm.org/way/100054341","54.07348929925674","-4.654255573700942","The Union","","","pub","","","","","Arbory Street","","","Castletown","IM9 1LH","IM","https://pubsandbars.im/venue/the-union/","","","","",""
"419775951","way","https://osm.org/way/419775951","54.149124484748924","-4.477656436446148","The Victoria Tavern","","","pub","","","17","","Victoria Street","","","Douglas","","","","","+44 1624 620586","","",""
"60582687","way","https://osm.org/way/60582687","54.07830010893018","-4.648681353822272","The Viking","","","pub","","The Viking","","","Station Road","","","Castletown","IM9 1EF","IM","","","","","",""
"4154384287","node","https://osm.org/node/4154384287","54.085203","-4.757201","The Whistlestop Coffee Shop","","","cafe","","","","","","","","","","","","","","","",""
"67761910","way","https://osm.org/way/67761910","54.09743016665992","-4.630471282225359","The Whitestone","","","pub","","","","","Station Road","","","Ballasalla","IM9 2DD","IM","https://pubsandbars.im/venue/the-whitestone/","","","","",""
"1154815809","way","https://osm.org/way/1154815809","54.15688608945611","-4.487903842402942","The Woodbourne","","","pub","","","20","","Alexander Drive","","","Douglas","IM2 3QF","IM","https://pubsandbars.im/venue/the-woodbourne/","","","","","https://www.facebook.com/TheWoodbourne/"
"4441167258","node","https://osm.org/node/4441167258","54.172893","-4.505451","Thie Bee","","","cafe","","","","","","","","","","","","","","","",""
"146972127","way","https://osm.org/way/146972127","54.222553012539834","-4.695056018186075","Tia's Tearooms","","","cafe","","","","","","","","","","","","","","","",""
"62118206","way","https://osm.org/way/62118206","54.14883145611108","-4.475410132799972","Tigh Fitz Irish Bar","","","bar","","Peveril Building","6-7","","Loch Promenade","","","","IM1 2BT","IM","","","","","",""
"416526328","way","https://osm.org/way/416526328","54.15379933151513","-4.478771489638172","Time Out","","","restaurant","","","","","","","","","","","https://timeoutnoodlebar-com.stackstaging.com/","","+447624225995","","",""
"414616168","way","https://osm.org/way/414616168","54.07370943544522","-4.654261214043488","Time Out Noodle Bar","","","restaurant","","","6","","Arbory Street","","","Castletown","","IM","","","","","",""
"11182101772","node","https://osm.org/node/11182101772","54.158253","-4.479098","Titan","","","restaurant","","","42","","Broadway","","","Douglas","IM2 4EW","IM","https://titanbroadway.com","","","","","https://www.facebook.com/titanbroadway/"
"102783332","way","https://osm.org/way/102783332","54.3219559657349","-4.381877326002106","Trafalgar Hotel","","","pub","","","","","West Quay","","","Ramsey","IM8 1DW","IM","","","","","","https://www.facebook.com/people/The-Trafalgar-Hotel/100033974813786/"
"1304426341","way","https://osm.org/way/1304426341","54.157968184293665","-4.481306711598017","Tuk Tuk","","","restaurant","","","19","","Falcon Street","","","Douglas","","","","","","","","https://www.facebook.com/tuktukthaiiom/"
"12093529788","node","https://osm.org/node/12093529788","54.074489","-4.654579","Tuscany Restaurant","","","restaurant","","","31","","Malew Street","","","Castletown","","","","","","","","https://www.facebook.com/p/Tuscany-Restaurant-Castletown-100077888823352/"
"146980706","way","https://osm.org/way/146980706","54.22284141148044","-4.693686259282291","Tyred and Cranky","","","cafe","","","23","","Michael Street","","","Peel","","IM","","","","","",""
"102856113","way","https://osm.org/way/102856113","54.32348478106725","-4.387538102062507","Vellika's Indian Restaurant","","","restaurant","","Vellika's Indian Restaurant","6","","Bowring Road","","","Ramsey","IM8 2LQ","IM","https://vellikas.com","","+44 1624 818241","","",""
"1125185106","way","https://osm.org/way/1125185106","54.15158582137457","-4.499932892116031","Vellika's Kitchen","","","restaurant","3","","","","Peel Road","","Peel Road Retail Park","Douglas","IM1 5ED","IM","","https://vellikaskitchen.com/douglas/","","+44 1624 890685","info@vellikas.com",""
"11208072344","node","https://osm.org/node/11208072344","54.169701","-4.456178","Velo Cafe","","","cafe","","","","","Onchan Pleasure Park","","","Onchan","IM3 1HU","IM","https://velo.im","","","","","https://www.facebook.com/VeloCafeIOM/"
"11237032301","node","https://osm.org/node/11237032301","54.085388","-4.757828","Versa","","","restaurant","","","15a","","Station Road","","","Port Erin","IM9 6AN","IM","","","","+44 7624 205104","foragewithversa@gmail.com",""
"410363361","way","https://osm.org/way/410363361","54.14800807039833","-4.480675459289146","Vibe","","","cafe","","","9","","Ridgeway Street","","","Douglas","IM1 1EW","IM","","https://www.vibeplantbasedcafe.com/","","+44 1624 612355","hello@vibecafe.im",""
"414637473","way","https://osm.org/way/414637473","54.07391079391491","-4.654048977446994","Victoria Grill","","","fast_food","","","13","","Malew Street","","","Castletown","","","","","","+44 1624 823283","",""
"10049608805","node","https://osm.org/node/10049608805","54.149347","-4.477732","Victoria Grill","","","fast_food","","","","","","","","","","","https://victoriagrillperiperichickendouglas.com/","","+441624629560","","",""
"136226755","way","https://osm.org/way/136226755","54.2529929141671","-4.462326023327295","Victory Cafe","","","cafe","","Victory Cafe","","","","","31st milestone, TT race course","Snaefell","IM4 5AF","IM","https://victory-cafe.com","","+44 1624 675981","","","https://www.facebook.com/VictoryCafeIsleofMan/"
"942523832","node","https://osm.org/node/942523832","54.155391","-4.478662","Villa Fusion","","","restaurant","","","","","","","","","","","https://villafusion.im","","+44 (0)1624 670578","","",""
"774073923","node","https://osm.org/node/774073923","54.150816","-4.479028","Waterstone Coffee","","","cafe","","","","","","","","","","","","","","","",""
"147604400","way","https://osm.org/way/147604400","54.221339842398926","-4.693067422097568","White House","","","pub","","","2","","Tynwald Road","","","Peel","","IM","","","","","","https://www.facebook.com/p/The-Whitehouse-100046139238334/"
"102856117","way","https://osm.org/way/102856117","54.322016996048674","-4.384161263669239","White Tiger Cafe","","","cafe","","","67","","Parliament Street","","","Ramsey","IM8 1DL","IM","","","","","","https://www.facebook.com/p/White-Tiger-Cafe-More-100078333697489/"
"975084136","way","https://osm.org/way/975084136","54.14902973520158","-4.478467916608253","Wine Down","","","restaurant","","","","","","","","","","","","","","","",""
"10049617007","node","https://osm.org/node/10049617007","54.151884","-4.478325","Yankees","","","restaurant","","","","","","","","","","","","","+441624 674824","","","https://www.facebook.com/YankeesIOM/"
"418111627","way","https://osm.org/way/418111627","54.15008177591442","-4.478487977075937","Zosa","","","cafe","","","64","","Duke Street","","","Douglas","","IM","","","","","",""
"38962201","way","https://osm.org/way/38962201","54.17733854179073","-4.417099471683151","","","","cafe","","","","","","","","","","","","","","","",""
"759236880","way","https://osm.org/way/759236880","54.07321947557025","-4.65408674947232","","","","restaurant","","","","","","","","","","","","","","","",""
"1194125958","node","https://osm.org/node/1194125958","54.087089","-4.633882","","","","cafe","","","","","","","","","","","","","","","",""
"1214914743","way","https://osm.org/way/1214914743","54.17934459429657","-4.478796375515845","","","","fast_food","","","7-8","","Hailwood Court","","","Onchan","","IM","","","","","",""
"1304426288","way","https://osm.org/way/1304426288","54.15870079148915","-4.4824314760594515","","","","fast_food","","","6","","Bathurst Street","","","Douglas","IM2 3HH","IM","","","","","",""
"2185578331","node","https://osm.org/node/2185578331","54.326076","-4.384251","","","","cafe","","","","","","","","","","","","","","","",""
"4144258842","node","https://osm.org/node/4144258842","54.147853","-4.485303","","","","cafe","","","","","","","","","","","","","","","",""
"8980761353","node","https://osm.org/node/8980761353","54.141658","-4.539032","","","","cafe","","","","","","","","","","","","","","","",""
"10769443232","node","https://osm.org/node/10769443232","54.319795","-4.404083","","","","cafe","","","","","","","","","","","","","","","",""
