Planning  Applications Determined between 1/1/19 - 31/12/19,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,19/00793/B,"Alterations, installation of external doors, roof lights and extension of patio area",30-Aug-19,Head of Development Management,Kilkenny Cottage Colooneys Lane Cooil Douglas Isle Of Man IM4 2AG 
Permitted,19/00947/B,Blocking up of a doorway and creation of sliding doors to rear elevation,31-Oct-19,Principal Planner - South (SC),2 Captains Hill Laxey Isle Of Man IM4 7AA 
Permitted,19/00951/B,Erection of a detached dwelling with associated landscaping,10-Oct-19,Principal Planner - South (SC),Denizli Booilushag Ballajora Ramsey Isle Of Man IM7 1BD
Permitted,18/01249/D,Installation of illuminated signage,10-Jan-19,Head of Development Management,Victory House Extension Prospect Hill Douglas Isle Of Man IM1 1EQ 
Permitted,19/00437/B,Removal of rooflights and extension of dormer on north-west elevation of property with windows from bedrooms at first floor level.,05-Jun-19,Head of Development Management,33 Fairway Drive Ramsey Isle Of Man IM8 2BD
Permitted,19/00439/B,Widening of vehicular access and erection of summerhouse in corner of rear garden.,20-Jun-19,Head of Development Management,3 Albany Road Peel Isle Of Man IM5 1JS 
Permitted,19/00717/B,"Alterations to existing roof terrace, relocation of access stairs and creation of a store room",22-Aug-19,Principal Planner - South (SC),45 Royal Avenue West Onchan Isle Of Man IM3 1HE
Permitted,19/00720/B,Alterations and installation of external lighting and CCTV cameras,08-Aug-19,Principal Planner - South (SC),43 - 59 Athol Street Douglas Isle Of Man IM1 1LA 
Permitted,19/00721/D,Installation of illuminated signage,08-Aug-19,Principal Planner - South (SC),43 - 59 Athol Street Douglas Isle Of Man IM1 1LA 
Permitted,19/00841/B,"Alterations, erection of ground floor extension, creation of a first floor to property with associated terrace / balcony and extension of existing driveway area",26-Sep-19,Principal Planner- North (CB),Conister Main Road Santon Isle Of Man IM4 1JB
Permitted,19/00842/C,Additional use of residential flat for tourist living accommodation,04-Sep-19,Head of Development Management,Landsdowne - Flat 1 Queens Promenade Douglas Isle Of Man IM2 4NN 
Permitted,18/01241/B,Extension to existing dwelling and garage and installation of flue,03-Apr-19,Principal Planner - South (SC),Sea Brow Clifton Road Port St. Mary Isle Of Man IM9 5EL
Permitted,19/00116/B,Installation of replacement windows to front elevation,19-Mar-19,Planning Committee,3 Lhargan Port St. Mary Isle Of Man IM9 5AR
Permitted,19/00117/B,"Variation of condition 2 of PA 18/01240/C, Change of use of ground floor and basement from retail to Class 3 Food and Drink, to amend opening hours",08-Apr-19,Head of Development Management,15 - 17 Duke Street Douglas Isle Of Man IM1 2BB
Permitted,19/00130/B,Installation of a flue,21-Mar-19,Principal Planner - Enf (AM),23 Factory Lane Peel Isle Of Man IM5 1NA
Permitted,19/00256/C,Conversion of part of the residential dwelling to tourist accommodation,30-Apr-19,Principal Planner - South (SC),The Old Smithy Andreas Village Isle Of Man IM7 4EZ 
Permitted,19/00450/B,"Creation of a borehole (retrospective) and erection of plant building associated with Gatekeeper Cottage, Ballawoods Halt, Ballasalla (PA 17/01076/B)",29-May-19,Planning Committee,Field 434112 Douglas Road Ballasalla Isle Of Man  
Permitted,19/00645/B,Erection of a summerhouse and associated raised decking (retrospective),05-Sep-19,Head of Development Management,11 High View Road Douglas Isle Of Man IM2 5BQ
Permitted,19/00647/B,"Alterations, creation of first floor balcony, erection of a garage extension with balcony above and associated landscape works",25-Sep-19,Principal Planner- North (CB),Juniper House 1 Bradda West Lane Port Erin Isle Of Man IM9 6PW
Permitted,19/00649/B,Erection of extension to replace existing turret to South West elevation,23-Jul-19,Head of Development Management,Spindrift Pooilvaaish Road Castletown Isle Of Man IM9 4PJ
Permitted,18/01256/B,Replacement of existing conservatory roof with tiled roof,10-Jan-19,Head of Development Management,Begoade Cottages Begoade Road Onchan Isle Of Man IM4 6AX
Permitted,19/00176/B,"Alterations, erection of extensions and additional use of residential dwelling as tourist living accommodation",15-Nov-19,Planning Committee,Beach House Stanley Mount East Ramsey Isle Of Man IM8 1NP
Permitted,19/00653/B,Erection of storage unit extension,23-Jul-19,Principal Planner - South (SC),Sunny Bank Peveril Road Peel Isle Of Man IM5 1PF
Permitted,19/00654/B,Enlargement of window to swimming pool room,25-Sep-19,Principal Planner- North (CB),Fildraw Phildraw Road Ballasalla Isle Of Man IM9 3EH
Permitted,19/01009/B,Alterations and extension to rear of property,25-Oct-19,Principal Planner - South (SC),Silver Seas 2 Manor Park Onchan Isle Of Man IM3 2EP
Permitted,19/01011/B,Erection of replacement dwelling with associated landscaping and parking,05-Dec-19,Planning Committee,Rhenab Cottage Rhenab Road Cornaa Ramsey Isle Of Man IM7 1EL 
Permitted,19/01013/B,Alterations and installation of dormer to front elevation,20-Nov-19,Principal Planner - South (SC),The Nab Top Road Crosby Isle Of Man IM4 4HL
Permitted,19/00293/B,Installation of flue on rear elevation and change of use from bank (Class 2) to take out restaurant (Class 3),06-Jun-19,Head of Development Management,4 Prospect Terrace Woodbourne Road Douglas Isle Of Man IM1 3AL 
Permitted,19/00393/B,Erection of an extension to replace existing conservatory,16-May-19,Principal Planner - South (SC),38 Hollin Bank Braddan Douglas Isle Of Man IM4 4TT 
Permitted,19/00396/B,Alterations and erection of carport to side elevation with first floor extension above,11-Jul-19,Principal Planner - South (SC),11 Hilltop View Douglas Isle Of Man IM2 2LD
Permitted,18/00637/GB,"Demolition of existing building and sub-station, and construction of two buildings containing a total of 45 apartments and a restaurant, including car parking, landscaping and new sub-station (in connection with registered building application 18/00638/CO",07-Aug-19,Planning Committee,Bayqueen Hotel The Promenade Port St. Mary Isle Of Man IM9 5DG
Permitted,19/00436/B,Erection of agricultural barn,03-Jun-19,Principal Planner - South (SC),Ballavell Farm Grenaby Road Ballasalla Isle Of Man IM9 3DP
Permitted,19/00438/B,"Alterations, removal of chimney, lean-to shed and part of rear elevation, erection of two storey extension",30-May-19,Principal Planner- North (CB),East Lhergydhoo Dairy Farm Lhergydhoo Peel Isle Of Man IM5 2AD 
Permitted,18/01107/C,Additional use of residential property as tourist accommodation,08-Jan-19,Planning Committee,Ballarhennie House Orrisdale Kirk Michael Isle Of Man IM6 2HJ 
Permitted,18/01108/B,Erection of a replacement dwelling,22-Jan-19,Head of Development Management,Eairy Kennels Tosaby Road Eairy Isle Of Man IM4 3HP
Permitted,19/00960/CON,Registered Building consent for the demolition elements relating the application 19/00959/B,20-Nov-19,Planning Committee,Homefield 88 Woodbourne Road Douglas Isle Of Man IM2 3AS IM2 3AS
Permitted,18/01253/B,Construction of earth/stone ramp from former railway track bed to existing level of field in order to provide access,02-May-19,Principal Planner- North (CB),Field 224189 Off Former Railway Line Adjacent To Wildlife Park The Curragh Ballaugh Isle Of Man IM7 5EA 
Permitted,19/00150/B,Erection of sun room and extension to dwelling,04-Apr-19,Principal Planner - South (SC),57 Cronk Y Berry Douglas Isle Of Man IM2 6EU
Permitted,19/00151/C,Additional use of residence as tourist accommodation,30-Apr-19,Principal Planner - South (SC),Ballnalargy Barn Dalby Isle Of Man IM5 3BP 
Permitted,19/00194/B,"Alterations including widening of access, demolition of conservatory, garage and out buildings and erection of portico and single storey extension (in association with 19/00195/CON)",17-Apr-19,Head of Development Management,Kent Lodge Little Switzerland Douglas Isle Of Man IM2 6AE
Permitted,19/00196/B,Resurfacing existing car park and installation of surface water drainage,27-Aug-19,Department Application,Conrhenny Plantation Creg-Ny-Baa Back Road Creg Ny Baa Onchan Isle Of Man  
Permitted,19/00259/B,Erection of detached residential dwelling with garage,03-May-19,Principal Planner- North (CB),Field 434166 Crossag Road Ballasalla Isle Of Man  
Permitted,19/00263/B,Installation of replacement windows on rear elevation,08-May-19,Head of Development Management,7 Summerhill Douglas Isle Of Man IM2 4PG
Permitted,19/00518/CON,"Registered Building consent for roofing works, installation of replacement windows, replacement lead work and roof insulation (in association with 19/00517/GB) Registered Building Nos. 185",10-Jul-19,Principal Planner- North (CB),King Williams College Science Building King Williams College Grounds Castletown Isle Of Man IM9 1TP 
Permitted,18/01310/B,Replacement of existing conservatory roof with tiled roof,24-Jan-19,Head of Development Management,19 Erin Way Port Erin Isle Of Man IM9 6EF
Permitted,18/01348/B,Alterations and creation of additional landscaping and hard standing to improve parking,15-Feb-19,Head of Development Management,Cooil Grianagh Truggan Road Port St. Mary Isle Of Man IM9 5AX
Permitted,18/01349/C,Additional use of residential property as tourist living accommodation,15-Feb-19,Principal Planner - South (SC),4 Shore Road Peel Isle Of Man IM5 1AH
Permitted,19/01139/B,"Alterations, erection of extension and replacement of garage door with two windows",17-Dec-19,Principal Planner- North (CB),Elder Tree Cottage Lhergy Cripperty Union Mills Isle Of Man IM4 4NF
Permitted,19/00041/B,Erection of double garage within grounds of property,04-Apr-19,Head of Development Management,White Lodge Main Road Union Mills Isle Of Man IM4 4LW
Permitted,19/00119/B,Creation of temporary parking and vehicular access with associated lighting,25-Mar-19,Planning Committee,Part Of Summerland Site King Edward Road Douglas Isle Of Man  
Permitted,19/00120/B,Replacement of existing glazed conservatory roof with tile,12-Mar-19,Head of Development Management,Bwane Grenaby Grenaby Road Dogmills Ramsey Isle Of Man IM7 4AN
Permitted,19/01012/B,Alterations to existing equestrian store structure to form drying room.,30-Dec-19,Principal Planner - South (SC),Ballaclucas Farm Top Road Crosby Isle Of Man IM4 4HN
Permitted,19/01035/C,Additional use of property as tourist accommodation,13-Nov-19,Principal Planner- North (CB),Palm Villa Strand Road Port Erin Isle Of Man IM9 6HD
Permitted,19/01037/B,Single storey extension to rear of dwelling to provide kitchen/dining area.,30-Oct-19,Principal Planner - South (SC),Bridge View House Main Road Ballaugh Isle Of Man IM7 5EQ
Permitted,19/01018/B,Erection of two sheds within garden (retrospective),22-Nov-19,Principal Planner - South (SC),5 Marguerite Place Foxdale Isle Of Man IM4 3HE
Permitted,19/00018/B,Conversion of existing industrial building to create an indoor recreation facility and provision of additional parking,05-Mar-19,Planning Committee,Unit C Balderton Court Balthane Ballasalla Isle Of Man IM9 2AJ 
Permitted,19/00232/C,Change of use from retail to a pre-school nursery and after school club,30-Apr-19,Planning Committee,The Wine Cellar Tennis Road Douglas Isle Of Man IM2 3LX 
Permitted,19/00234/B,Alterations and erection of extensions (amendments to PA 18/00439/B),24-May-19,Principal Planner- North (CB),Eastleigh Crescent Road Ramsey Isle Of Man IM8 2JR
Permitted,18/01333/GB,"Refurbishment and conversion of existing building to form Cafe Bar/Restaurant at ground and first floor, with business hub/club on upper floors above (RB 289 - in connection with RB application 18/01334/CON)",11-Mar-19,Planning Committee,Former Newsons Warehouse 27-28 North Quay Douglas Isle Of Man IM1 4LE
Permitted,19/00049/B,Erection of an agricultural barn,26-Jun-19,Head of Development Management,Field 134200 Clenagh Road Sulby Isle Of Man  
Permitted,18/01242/B,Installation of new window at first floor level in north east side of property,04-Jan-19,Head of Development Management,Rhencullen House Rhencullen Kirk Michael Isle Of Man IM6 2HA 
Permitted,19/00118/C,Change of use from industrial to indoor skate park,02-Apr-19,Planning Committee,Unit 3 Clucas Estate Carrs Road Tromode Douglas Isle Of Man IM4 4QB 
Permitted,19/00626/B,Erection of a detached dwelling with attached garage (incorporating amendments to approvals PA 07/00059/B & 14/01067/B),16-Jul-19,Planning Committee,Clougher House Ballamodha Straight Ballamodha Ballasalla Isle Of Man IM9 3AZ 
Permitted,19/00627/B,Installation of six replacement windows to rear elevation,02-Aug-19,Head of Development Management,114 Bucks Road Douglas Isle Of Man IM1 3AH
Permitted,19/00584/B,Drainage works (partial retrospective),04-Jul-19,Principal Planner - South (SC),Field 135284 (Northfield) Adjoining Ballagrest Bride Road Lezayre Isle Of Man  
Permitted,18/01320/D,Installation of illuminated and non-illuminated signage,05-Feb-19,Head of Development Management,White House 11 New Road Laxey Isle Of Man IM4 7BB
Permitted,19/00346/B,"Renovation and extension of two existing cottages for use as a single residential dwelling or as a single unit of tourist accommodation along with creation of associated vehicular access, driveway and parking",22-Jul-19,Head of Development Management,Ballerghey Cottages Lhergy Cripperty Union Mills Isle Of Man  
Permitted,19/00347/B,Erection of a replacement detached dwelling with integral garage,27-Jun-19,Head of Development Management,Thie Grianagh Balleira Road Kirk Michael Isle Of Man  
Permitted,19/00348/B,Alterations and replacement of existing conservatory,15-May-19,Principal Planner - South (SC),14 Corrins Way Peel Isle Of Man IM5 1DF
Permitted,19/00349/B,Erection of front porch,15-May-19,Principal Planner - South (SC),20 Howe Road Onchan Isle Of Man IM3 2BB
Permitted,19/00350/B,Alterations and erection of two storey extension to side elevation,31-May-19,Head of Development Management,34 Ballanoa Meadow Santon Isle Of Man IM4 1HQ 
Permitted,19/00351/B,Erection extension above existing garage and single storey extension at the rear of property,29-May-19,Principal Planner - South (SC),1 Fistard Grove Fistard Port St Mary Isle Of Man IM9 5HJ
Permitted,18/00763/A,Approval in principle for the construction of five dwellings addressing means of access,05-Apr-19,Principal Planner - South (SC),Part Field 214287 The Threshold Jurby Isle Of Man  
Permitted,18/01073/B,Landscaping works to create additional parking area within grounds of property,20-Mar-19,Principal Planner - South (SC),Burleigh Manor Peel Road Douglas Isle Of Man IM1 5EP
Permitted,19/01075/C,Change of use to martial arts studio,27-Nov-19,Planning Committee,Unit 4 Hills Meadow Industrial Estate Douglas Isle Of Man IM1 5EB 
Permitted,19/01076/B,Alterations and installation of replacement windows on front elevation.,08-Nov-19,Principal Planner - South (SC),Miramar Clifton Road Port St. Mary Isle Of Man IM9 5EH 
Permitted,19/01078/B,Erection of replacement garage,08-Nov-19,Principal Planner - South (SC),Garage 3 Park Road Lane Ramsey Isle Of Man  
Permitted,19/01079/B,Erection of agricultural storage shed,18-Nov-19,Principal Planner - South (SC),Field No. 614477/614482 Ballagare Farm Baldhoon Road Laxey Isle Of Man IM4 7QJ 
Permitted,19/01081/B,Alterations and erection of single storey extension to front of dwelling,09-Dec-19,Head of Development Management,Fairhaven 23 Cannan Avenue Kirk Michael Isle Of Man IM6 1HF
Permitted,18/00810/C,Additional use of part of school grounds for parking of up to 3 minibuses (retrospective),03-Jul-19,Head of Development Management,Marown Primary School Glen Darragh Road Glen Vine Isle Of Man IM4 4RD 
Permitted,19/00265/B,Erection of seven unit vehicle garage block and bin store,29-Aug-19,Planning Committee,Lakeside Apartments Park Road Ramsey Isle Of Man  
Permitted,19/00268/B,"Alterations including replacement windows, roller shutter doors and signage, removal of wall to car park area and change of use from fire station to a community centre.",30-Apr-19,Planning Committee,Fire Station Farrants Way Castletown Isle Of Man IM9 1NR
Permitted,19/00389/B,Removal of window on roadside elevation of property,29-May-19,Principal Planner - South (SC),1 Fairway Drive Port Erin Isle Of Man IM9 6LR
Permitted,19/00390/B,"Cement rendering the office block, garages and external car park walls",29-May-19,Head of Development Management,Technology House Woodbourne Lane Douglas Isle Of Man IM2 3LJ 
Permitted,19/00140/B,Window / door alterations and installation of replacement windows and doors,25-Mar-19,Director 2017+,Wimple Nook Bradda Road Port Erin Isle Of Man IM9 6QA
Permitted,19/00141/B,Conversion and erection of extension of existing buildings to form cafe (Class 3) with associated office and retail (Class 1),03-May-19,Principal Planner- North (CB),Workshop Orchard Street Port Erin Isle Of Man IM9 6AJ
Permitted,19/00817/CON,Registered Building consent for the demolition elements relating the application 19/00816/B,25-Sep-19,Planning Committee,Marina Hotel 47 Loch Promenade Douglas Isle Of Man IM1 2LZ
Permitted,18/00862/B,Erection of 16 dwellings with associated infrastructure and landscaping,25-Feb-19,Planning Committee,Annacur House Annacur Lane Douglas Isle Of Man IM2 2EA
Permitted,18/01248/B,Erection of detached single storey timber clad office building for use in conjunction with site,22-Jan-19,Planning Committee,Corlett Sons & Cowley Depot Main Road Union Mills Isle Of Man  
Permitted,19/00679/B,Siting of existing Captain Quilliam statue with associated base and plinth,13-Aug-19,Head of Development Management,Land West Of Foot Bridge Castlegate Castle Street Castletown Isle Of Man  
Permitted,19/00680/B,Alterations and erection of rear extension and replacement side elevation conservatory,23-Jul-19,Principal Planner - South (SC),56 Ballalough Estate Andreas Isle Of Man IM7 4HX
Permitted,19/00681/B,Landscaping works to rear garden,05-Aug-19,Head of Development Management,Dorincourt Bradda West Lane Port Erin Isle Of Man IM9 6PW
Permitted,19/00904/B,"Alterations and erection of detached garage, greenhouse and log / garden store",11-Dec-19,Principal Planner - South (SC),The Willows Willow Lane Tosaby Road Eairy Isle Of Man IM4 3HP 
Permitted,19/00905/B,Window / door alterations and erection of extension to side elevation,01-Oct-19,Principal Planner - South (SC),49 Station Road Port Erin Isle Of Man IM9 6AR
Permitted,19/00906/B,"Alterations, demolition of conservatory and erection of extension, window alterations, replacement front door and installation of roof lights (in association with 19/00907/CON)",26-Sep-19,Principal Planner- North (CB),Westwood Eleanora Drive Douglas Isle Of Man IM2 3NN
Permitted,19/00907/CON,Registered Building consent for the demolition elements relating the application 19/00906/B,26-Sep-19,Principal Planner- North (CB),Westwood Eleanora Drive Douglas Isle Of Man IM2 3NN
Permitted,18/00988/D,Erection of new and relocation of existing trading estate directional signage,09-Jan-19,Head of Development Management,Spring Valley Trading Estate Cooil Road Douglas Isle Of Man  
Permitted,19/00671/CON,Registered Building consent for the demolition elements relating the application 19/00501/B,23-Jul-19,Principal Planner - South (SC),Rose Cottage 49 Brunswick Road Douglas Isle Of Man IM2 3NW
Permitted,19/00673/B,Installation of replacement door to front elevation and juliet balcony and window to rear elevation,22-Aug-19,Principal Planner - South (SC),62 Glenfaba Road Peel Isle Of Man IM5 1DA
Permitted,18/01199/B,Erection of a detached garden store,09-Jan-19,Head of Development Management,Cockroost Main Road Glen Vine Isle Of Man IM4 4BQ
Permitted,19/00102/B,Erection of single storey extension and detached motorhome garage,30-Jul-19,Planning Committee,Ballamaddrell Farm Grenaby Road Ballabeg Castletown Isle Of Man IM9 4HD 
Permitted,19/00662/B,"Alterations, installation of two dormer windows and widening of access and driveway",23-Jul-19,Principal Planner - South (SC),19 Ballaterson Crescent Peel Isle Of Man IM5 1BL
Permitted,19/00914/B,Alterations and erection of extension to side elevation,01-Oct-19,Principal Planner - South (SC),Highcliffe Darragh Port Erin Isle Of Man IM9 6JB
Permitted,19/01046/C,Additional use of existing dwelling for beauty therapy business,15-Nov-19,Planning Committee,Keyden House 19 Farmhill Park Douglas Isle Of Man IM2 2EE 
Permitted,19/00412/B,Erection of a detached three door garage,03-Jun-19,Principal Planner - South (SC),Croit-Ny-Meagh Rhenab Road Cornaa Ramsey Isle Of Man IM7 1EL 
Permitted,19/00536/B,"Erection of replacement detached dwelling with attached garage, associated access road and landscaping",11-Jul-19,Head of Development Management,The Quadrant Phildraw Road Ballasalla Isle Of Man IM9 3EG
Permitted,19/00537/B,"Extension to farm shop, erection of shed and siting of a container (retrospective)",16-Jul-19,Planning Committee,Land Adjacent To Brook House Sandygate Farm Shop Ballamenagh Road Sandygate Ramsey Isle Of Man  
Permitted,19/00538/B,Alterations and erection of extension,08-Aug-19,Principal Planner - South (SC),Mountain View Pinfold Hill Bride Isle Of Man IM7 4AS
Permitted,19/00833/B,Blocking up existing doorway to create window into WC (retrospective) and doorway / window alterations and blocking up existing garage door onto Crown Street and formation of garage door opening into depot yard,26-Sep-19,Head of Development Management,Works Depot Spit Corner Workshop & Crew Room East Quay Peel Isle Of Man  
Permitted,19/00834/B,Variation of condition 3 of PA 07/02268/B to remove personal tie,26-Sep-19,Principal Planner- North (CB),Stable Block (Goshen Stables) St Judes Road Sulby Isle Of Man  
Permitted,19/00272/B,Alterations and extension to existing dwelling,05-Jun-19,Principal Planner- North (CB),Thie Vane 17 Marathon Road Douglas Isle Of Man IM2 4HN
Permitted,19/00467/B,Widening of existing vehicular access and creation of additional parking area,14-Jun-19,Head of Development Management,Cork Beg Grove Mount Ramsey Isle Of Man IM8 3HP
Permitted,19/00273/B,Replacement of garage door with window and removal of window and door on rear elevation,03-May-19,Principal Planner - South (SC),15 Auldyn Meadow Drive Ramsey Isle Of Man IM8 2TR 
Permitted,19/00468/B,"Alterations, erection of a two storey extension and replacement of existing conservatory with a garden room",10-Jun-19,Head of Development Management,Thie Spooyt Dreemskerry Ramsey Isle Of Man IM7 1BF 
Permitted,19/00614/B,Installation of replacement windows to front elevation,31-Jul-19,Head of Development Management,4 Bank Street Castletown Isle Of Man IM9 1AT 
Permitted,19/00616/B,"Alterations and erection of porch extension, replacement rear extension and relocation of oil tank",12-Jul-19,Principal Planner- North (CB),24 Pairk Beg Port Erin Isle Of Man IM9 6NQ
Permitted,19/00617/B,Alterations and erection of single storey extension to rear elevation and replacement of existing roof tiles,12-Jul-19,Principal Planner- North (CB),12 Mull View Kirk Michael Isle Of Man IM6 1AQ
Permitted,19/00819/B,Replacement of existing mesh fencing with 2.4m palisade fencing around base of existing tower,12-Sep-19,Head of Development Management,Snaefell Air Traffic Control Station Snaefell Summit Lezayre Isle Of Man  
Permitted,19/00686/A,Approval in principle for erection of a dwelling,23-Jul-19,Principal Planner - South (SC),Land Adjacent To Laurieston House Booilushag Ballajora Ramsey Isle Of Man IM7 1BB
Permitted,19/01195/B,"Alterations, erection of two storey side extension, single storey rear extension and installation of replacement windows",18-Dec-19,Principal Planner- North (CB),Stoneleigh St Georges Crescent Port Erin Isle Of Man IM9 6HR
Permitted,18/00942/B,"Alterations and additions to property including removal of two chimneys, new porch and widening of existing driveway",09-Jan-19,Head of Development Management,White Lodge Main Road Union Mills Isle Of Man IM4 4LW
Permitted,18/01247/CON,Registered Building consent for the removal of a dividing wall (in association with 18/01245/B),22-Jan-19,Planning Committee,Works Depot Spit Corner East Quay Peel Isle Of Man  
Permitted,18/01264/B,Alterations to outbuilding to provide ancillary accommodation for the existing dwellings on site,23-Jan-19,Head of Development Management,Ballerghy Farm Lhergy Cripperty Union Mills Isle Of Man IM4 2AH
Permitted,18/01266/B,Alterations and widening of existing vehicular access,10-Jan-19,Head of Development Management,19 Thirlmere Avenue Onchan Isle Of Man IM3 2DR
Permitted,19/00063/B,Siting of two storage shipping containers,04-Mar-19,Principal Planner - Enf (AM),Gas Storage Site Peel Road Industrial Estate Braddan Douglas Isle Of Man IM4 4LE
Permitted,19/00064/B,Creation of a vehicular access with associated hard standing,15-Mar-19,Principal Planner - South (SC),8 Norwood Drive Douglas Isle Of Man IM2 5HJ
Permitted,19/00065/C,"Temporary use of playing fields as a camp site with portable toilets and showers and marquees for the duration of the TT Festival, Southern 100 and IOM Festival of Motorcycling",02-Apr-19,Planning Committee,Ronaldsway Sports And Social Club Clubhouse Ronaldsway Industrial Estate Ballasalla Isle Of Man IM9 2RY 
Permitted,19/00067/B,Replacement of existing glazed conservatory roof with tiles,04-Mar-19,Principal Planner- North (CB),2 The Willows Ballasalla Isle Of Man IM9 2EW
Permitted,19/00068/B,"Creation of horticultural nursery, alteration to access, erection of growing sheds, shed for staff welfare, greenhouse / conservatory and siting of polytunnel (partial retrospective) (amendments to PA 12/01692/B)",22-Jul-19,Planning Committee,Field 134801 Y Gharey Clenagh Road Sandygate Ramsey Isle Of Man  
Permitted,19/00383/B,Reinstatement of chimney stack to rear elevation,05-Jun-19,Director 2017+,23 Queen Street Castletown Isle Of Man IM9 1PB
Permitted,18/01047/B,Replacement windows and doors in white PVC to front and rear elevations,24-May-19,Principal Planner- North (CB),Graylands 26 Cronkbourne Road Douglas Isle Of Man IM2 3LB
Permitted,19/00655/B,Erection of dwelling with parking,23-Jul-19,Principal Planner - South (SC),Land To Rear Of Bay View 38 Victoria Road Douglas Isle Of Man IM2 4HE
Permitted,19/00962/B,Alterations and creation of patios at rear elevation,08-Nov-19,Principal Planner- North (CB),Ballachesed St Marks Ballasalla Isle Of Man IM9 3AH 
Permitted,19/00963/C,Change of use existing guest house with managers flat to 4 self-contained tourist units with managers flat,10-Oct-19,Principal Planner - South (SC),27 Hutchinson Square Douglas Isle Of Man IM2 4HP
Permitted,18/01321/B,"Alterations, erection of a two storey extension and garage block with storage",04-Mar-19,Principal Planner - South (SC),Ballachurry  Jurby Road St Judes Isle Of Man IM7 2EN 
Permitted,18/01322/C,Change of use of first floor office (class 4) to a residential apartment,15-Feb-19,Head of Development Management,Kermode House 74 Parliament Street Ramsey Isle Of Man IM8 1AQ
Permitted,18/01323/B,Alterations and erection of extension to rear,04-Apr-19,Principal Planner - South (SC),Collingdene Alexander Drive Douglas Isle Of Man IM2 3QX
Permitted,18/01324/B,Erection of a front porch to replace existing canopy,04-Apr-19,Principal Planner - South (SC),22 Berry Woods Avenue Douglas Isle Of Man IM2 7DA
Permitted,18/01325/B,Installation of a replacement top floor window to front elevation,23-Jan-19,Principal Planner - South (SC),7 Kensington Road Douglas Isle Of Man IM1 3ER
Permitted,18/01326/B,Replacement of garage door with a window and erection of extension to create additional living accommodation,25-Jan-19,Head of Development Management,5 Bayr Grianagh Castletown Isle Of Man IM9 1HJ
Permitted,19/00033/D,Installation of illuminated signage,09-Apr-19,Head of Development Management,Shop Units 2 & 3 Church Walk St Pauls Square Ramsey Isle Of Man IM8 1LA 
Permitted,19/00034/B,Creation of additional access door in place of existing window,20-Feb-19,Principal Planner- North (CB),Shelter Kiosk The Promenade Laxey Isle Of Man IM4 7DD
Permitted,19/00992/B,Erection of a conservatory,09-Dec-19,Head of Development Management,Thrang End Phildraw Road Ballasalla Isle Of Man IM9 3EG
Permitted,19/00993/B,Installation of a replacement lounge bay window to front elevation,24-Oct-19,Principal Planner - South (SC),Glen Dene  Glen Road Colby Isle Of Man IM9 4PA
Permitted,19/00994/C,Additional use of residential dwelling as tourist living accommodation,07-Nov-19,Principal Planner - South (SC),The Corner House 8 Stanley Mount Peel Isle Of Man IM5 1NE 
Permitted,18/01258/B,Conversion of former cart shed / granary into a private detached dwelling,02-May-19,Head of Development Management,Plot 1 Kerrowdhoo Farm Cranstal Bride Isle Of Man  
Permitted,18/01259/B,Conversion and erection of extension to former barn to create a detached residential dwelling with garage,02-May-19,Head of Development Management,Plot 2 Kerrowdhoo Farm Cranstal Bride Isle Of Man  
Permitted,18/01260/B,Conversion of out buildings to create a detached dwelling and erection of a detached garage,02-May-19,Head of Development Management,Plot 3 Kerrowdhoo Farm Cranstal Bride Isle Of Man  
Permitted,18/01261/B,Conversion and erection of extension to former farmhouse to create a detached dwelling with garage,02-May-19,Head of Development Management,Plot 4 Kerrowdhoo Farm Cranstal Bride Isle Of Man  
Permitted,18/01262/B,"Alterations, erection of a first floor extension and creation of an additional window to rear elevation",10-Jan-19,Head of Development Management,8 Second Avenue Douglas Isle Of Man IM2 6AW
Permitted,18/01263/D,Erection of illuminated signage,10-Jan-19,Head of Development Management,Seven Kingdom Distillery Banks Circus Douglas Isle Of Man IM1 5AF 
Permitted,18/01327/B,Installation of a timber bridge to connect an existing small island within pond to garden,25-Jan-19,Head of Development Management,Mullinaragher House Rheast Road Santon Isle Of Man IM4 2HR 
Permitted,19/00595/B,"Alterations, demolition of existing and erection of rear extension and creation of rear parking space with associated vehicular access (in association with 19/00596/CON)",04-Jul-19,Principal Planner - South (SC),36 Alexander Drive Douglas Isle Of Man IM2 3QG
Permitted,19/00596/CON,Registered Building consent for the demolition elements relating the application 19/00595/B,04-Jul-19,Principal Planner - South (SC),36 Alexander Drive Douglas Isle Of Man IM2 3QG
Permitted,19/00598/B,Removal of four windows and replacement with patio doors,01-Aug-19,Head of Development Management,22 - 25 Cooil Roi Sheltered Housing Complex Glen Road Laxey Isle Of Man IM4 7NX 
Permitted,19/00600/B,"Alterations, erection of extension and widening of hard standing area and access for non-vehicular use (in association with PA 19/00601/CON)",03-Sep-19,Head of Development Management,13 Victoria Road Castletown Isle Of Man IM9 1EN
Permitted,19/00838/C,Additional use of residential dwelling as tourist living accommodation,26-Sep-19,Principal Planner - South (SC),21 Ballagarey Road Glen Vine Isle Of Man IM4 4EB
Permitted,19/00840/B,"Alterations, erection of a front porch and a rear extension and installation of a new septic tank",26-Sep-19,Principal Planner- North (CB),Harleys Killane Ballaugh Isle Of Man IM7 5BB 
