"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","highway","railway","place","natural"
"10145032833","node","https://osm.org/node/10145032833","54.169915","-4.741362","Lhoob Doo","","Lhoob Doo","","","locality",""
"10135859530","node","https://osm.org/node/10135859530","54.231674","-4.67524","Lhoob y Reeast","","Lhoob y Reeast","","","locality",""
"931702335","way","https://osm.org/way/931702335","54.217220142798006","-4.6482629584093775","Giant's Grave","","Liaght ny Foawr","","","",""
"25986122","way","https://osm.org/way/25986122","54.2208665","-4.6758985","Magher Breek","","Magher Breek","footway","","",""
"25987527","way","https://osm.org/way/25987527","54.22089328131643","-4.6761462617627565","Magher Breek","","Magher Breek","residential","","",""
"25987686","way","https://osm.org/way/25987686","54.22064639669287","-4.6765872447267265","Magher Breek","","Magher Breek","residential","","",""
"25987705","way","https://osm.org/way/25987705","54.09275331469229","-4.762480939562851","Meadowfield","Meadowfield","Magher Lheennagh","residential","","",""
"1193118331","way","https://osm.org/way/1193118331","54.09279833906461","-4.762411181551031","Meadowfield","Meadowfield","Magher Lheennagh","footway","","",""
"1195011046","way","https://osm.org/way/1195011046","54.0929385","-4.7618675","Meadowfield","Meadowfield","Magher Lheennagh","footway","","",""
"897297165","way","https://osm.org/way/897297165","54.17446761803583","-4.496998760854289","Magher y Caggey","","Magher y Caggey","","","",""
"25985930","way","https://osm.org/way/25985930","54.091013","-4.720829999999999","Strawberry Fields","Strawberry Fields","Magheryn Soo-Thallooin","residential","","",""
"1191253176","way","https://osm.org/way/1191253176","54.0910696722961","-4.720319675818872","Strawberry Fields","Strawberry Fields","Magheryn Soo-Thallooin","residential","","",""
"1191253177","way","https://osm.org/way/1191253177","54.09102015894598","-4.720562535571347","Strawberry Fields","Strawberry Fields","Magheryn Soo-Thallooin","residential","","",""
"901819038","way","https://osm.org/way/901819038","54.23121485808639","-4.6467672415141035","Giant's Fingers","","Meir ny Foawr","","","",""
"475394150","node","https://osm.org/node/475394150","54.124588","-4.650389","Moaney Moar","","Moaney Moar","","","farm",""
"114185942","way","https://osm.org/way/114185942","54.22618817765469","-4.698041714031298","Peel Cathedral","Peel Cathedral","Moir-agglish Phurt ny h-Inshey","","","",""
"475393967","node","https://osm.org/node/475393967","54.234365","-4.589538","Rhenass Christian Retreat","Rhenass Christian Retreat","Mullen Rhenass","","","",""
"79240227","way","https://osm.org/way/79240227","54.16944108660768","-4.52438584557034","Union Mills","Union Mills","Mwyllin Doo Aah","","","village",""
"25988759","way","https://osm.org/way/25988759","54.153606141046346","-4.511813714820143","The Crofts","The Crofts","Ny Croityn","residential","","",""
"25989725","way","https://osm.org/way/25989725","54.153813","-4.511635500000001","The Crofts","The Crofts","Ny Croityn","residential","","",""
"149066466","way","https://osm.org/way/149066466","54.21807136168894","-4.688734624304521","The Links","The Links","Ny Magheryn","residential","","",""
"150845480","way","https://osm.org/way/150845480","54.2176755","-4.6881924999999995","The Links","The Links","Ny Magheryn","residential","","",""
"10145016504","node","https://osm.org/node/10145016504","54.128571","-4.735675","Ny Pheastul","","Ny Pheastul","","","locality",""
"233926121","way","https://osm.org/way/233926121","54.17131209496488","-4.476288726248362","Douglas Water Treatment Works","Douglas Water Treatment Works","Obbraghyn Glennee Ushtey Doolish","","","",""
"906930883","way","https://osm.org/way/906930883","54.30065442523568","-4.4984046571117355","Ooie ny Fawr Burial Mound","","Ooie ny Fawr","","","",""
"10135859519","node","https://osm.org/node/10135859519","54.262185","-4.621734","Ooig Beg","","Ooig Beg","","","locality",""
"10135859520","node","https://osm.org/node/10135859520","54.260787","-4.624559","Ooig Mooar","","Ooig Mooar","","","locality",""
"10145032839","node","https://osm.org/node/10145032839","54.194352","-4.717932","Ooig Vooar","","Ooig Vooar","","","locality",""
"10145016512","node","https://osm.org/node/10145016512","54.137436","-4.731435","Ooig ny Seyir","","Ooig ny Seyir","","","locality",""
"10141404661","node","https://osm.org/node/10141404661","54.178313","-4.409569","Ooigyn Dhoo","","Origin Dhoo","","","locality",""
"25986455","way","https://osm.org/way/25986455","54.084387","-4.7585225","Athol Park","Athol Park","Pairk Athol","residential","","",""
"159092823","way","https://osm.org/way/159092823","54.0838736250722","-4.756600370466306","Athol Park","Athol Park","Pairk Athol","residential","","",""
"25986109","way","https://osm.org/way/25986109","54.08816989212102","-4.750747868454634","Pairk Beg","","Pairk Beg","residential","","",""
"25987853","way","https://osm.org/way/25987853","54.088547424424554","-4.750455818535343","Pairk Beg","Little Park","Pairk Beg","residential","","",""
"25988995","way","https://osm.org/way/25988995","54.088867891490715","-4.749725371017634","Pairk Beg","Little Park","Pairk Beg","residential","","",""
"159101965","way","https://osm.org/way/159101965","54.088307","-4.75056","Pairk Beg","Little Park","Pairk Beg","residential","","",""
"159101968","way","https://osm.org/way/159101968","54.0886105","-4.750813000000001","Pairk Beg","Little Park","Pairk Beg","residential","","",""
"25987028","way","https://osm.org/way/25987028","54.218551999999995","-4.6966874999999995","Glenfaba Park","Glenfaba Park","Pairk Ghlion Fabey","residential","","",""
"165801850","way","https://osm.org/way/165801850","54.21824303277974","-4.695795257177276","Creggan’s Avenue","Creggan’s Avenue","Pairk Ghlion Fabey","residential","","",""
"25986044","way","https://osm.org/way/25986044","54.185340754024026","-4.705663000031974","Glen Maye Park","Glen Maye Park","Pairk Glion Meay","unclassified","","",""
"25989465","way","https://osm.org/way/25989465","54.1853745","-4.704358","Glen Maye Park","Glen Maye Park","Pairk Glion Meay","unclassified","","",""
"165795651","way","https://osm.org/way/165795651","54.1845935","-4.7072305","Glen Maye Park","Glen Maye Park","Pairk Glion Meay","unclassified","","",""
"165795653","way","https://osm.org/way/165795653","54.185568","-4.706030500000001","Glen Maye Park","Glen Maye Park","Pairk Glion Meay","unclassified","","",""
"165795655","way","https://osm.org/way/165795655","54.18551396454555","-4.705251280131","Glen Maye Park","Glen Maye Park","Pairk Glion Meay","unclassified","","",""
"25987268","way","https://osm.org/way/25987268","54.15376172779171","-4.52040627597387","Farmhill Park","Farmhill Park","Pairk Valley Chrink","residential","","",""
"25987648","way","https://osm.org/way/25987648","54.15352585192792","-4.519453451573977","Farmhill Park","Farmhill Park","Pairk Valley Chrink","residential","","",""
"25988391","way","https://osm.org/way/25988391","54.15314","-4.519130499999999","Farmhill Park","Farmhill Park","Pairk Valley Chrink","residential","","",""
"25988631","way","https://osm.org/way/25988631","54.153943","-4.520772","Farmhill Park","Farmhill Park","Pairk Valley Chrink","residential","","",""
"168817242","way","https://osm.org/way/168817242","54.22317006649145","-4.678860931894114","Ballaquane Park","","Pairk Valley Quane","residential","","",""
"25987946","way","https://osm.org/way/25987946","54.16396551695511","-4.473609452009291","Victoria Park","Victoria Park","Pairk Victoria","residential","","",""
"25989720","way","https://osm.org/way/25989720","54.16375100309037","-4.474160786014596","Victoria Park","Victoria Park","Pairk Victoria","residential","","",""
"476944811","node","https://osm.org/node/476944811","54.067358","-4.620536","Poyll Breinn","","Poyll Breinn","","","","locality"
"10141570938","node","https://osm.org/node/10141570938","54.081289","-4.697191","Poyll Breinn","","Poyll Breinn","","","","bay"
"527211354","way","https://osm.org/way/527211354","54.325216764666074","-4.395967563209287","Poyll Dooey Nature Reserve","Poyll Dooey Nature Reserve","Poyll Dooey","","","","wetland"
"10141570937","node","https://osm.org/node/10141570937","54.079239","-4.690774","Poyll Richie","","Poyll Richie","","","locality",""
"60355828","way","https://osm.org/way/60355828","54.08393786643162","-4.6247016710568785","Isle of Man Airport","Isle of Man Airport","Purt Aer Vannin","","","",""
"1165233608","way","https://osm.org/way/1165233608","54.12628199986588","-4.538802860692514","Port Soderick","Port Soderick","Purt Soderick","","station","",""
"186702872","way","https://osm.org/way/186702872","54.146541685702054","-4.471763651261189","Douglas Harbour","Douglas Harbour","Purt Varrey Ghoolish","","","",""
"10141524235","node","https://osm.org/node/10141524235","54.100682","-4.56266","Purt Veg","","Purt Veg","","","","bay"
"1287831044","node","https://osm.org/node/1287831044","54.077268","-4.739137","Port Saint Mary","Port Saint Mary","Purt le Moirrey","","","village",""
"8330279082","node","https://osm.org/node/8330279082","54.127409","-4.500755","Purt ny Coan","","Purt ny Coan","","","locality",""
"8398345472","node","https://osm.org/node/8398345472","54.10126","-4.773029","Purt ny Ding","","Purt ny Ding","","","","bay"
"4013424282","node","https://osm.org/node/4013424282","54.222933","-4.69571","Peel","Peel","Purt ny h-Inshey","","","town",""
"1287831029","node","https://osm.org/node/1287831029","54.086017","-4.7568","Port Erin","Port Erin","Purt Çhiarn","","","village",""
"335683073","way","https://osm.org/way/335683073","54.238622792091014","-4.407364084377022","Laxey Wheel","Laxey Wheel","Queeyl Vooar Laksey","","","",""
"25986770","way","https://osm.org/way/25986770","54.084823232148345","-4.747933977858178","Castletown Road","Castletown Road","Raad Balley Chashtal","primary","","",""
"25988379","way","https://osm.org/way/25988379","54.08401013489776","-4.742686676021633","Castletown Road","Castletown Road","Raad Balley Chashtal","trunk","","",""
"38787444","way","https://osm.org/way/38787444","54.08383462560681","-4.728334500050366","Castletown Road","Castletown Road","Raad Balley Chashtal","trunk","","",""
"38787445","way","https://osm.org/way/38787445","54.083774040186654","-4.7285117071911085","Castletown Road","Castletown Road","Raad Balley Chashtal","trunk","","",""
"159101951","way","https://osm.org/way/159101951","54.08374577002063","-4.729958254389107","Castletown Road","Castletown Road","Raad Balley Chashtal","trunk","","",""
"159101953","way","https://osm.org/way/159101953","54.083503396560076","-4.735785480752109","Castletown Road","Castletown Road","Raad Balley Chashtal","trunk","","",""
"1181502215","way","https://osm.org/way/1181502215","54.084262413884076","-4.744467340723608","Castletown Road","Castletown Road","Raad Balley Chashtal","primary","","",""
"1181502217","way","https://osm.org/way/1181502217","54.08379945699258","-4.740928266975157","Castletown Road","Castletown Road","Raad Balley Chashtal","trunk","","",""
"165129844","way","https://osm.org/way/165129844","54.168793824259055","-4.497950831299143","Ballafletcher Road","Ballafletcher Road","Raad Balley Fletcher","trunk","","",""
"165129845","way","https://osm.org/way/165129845","54.16753532536725","-4.5043887717488","Ballafletcher Road","Ballafletcher Road","Raad Balley Fletcher","trunk","","",""
"165264614","way","https://osm.org/way/165264614","54.1691965","-4.4953775","Ballafletcher Road","Ballafletcher Road","Raad Balley Fletcher","trunk","","",""
"165264615","way","https://osm.org/way/165264615","54.169227","-4.495619","Ballafletcher Road","Ballafletcher Road","Raad Balley Fletcher","trunk","","",""
"1197121688","way","https://osm.org/way/1197121688","54.168324682346956","-4.500437805266128","Ballafletcher Road","Ballafletcher Road","Raad Balley Fletcher","trunk","","",""
"1197121689","way","https://osm.org/way/1197121689","54.169196612544525","-4.496054922649922","Ballafletcher Road","Ballafletcher Road","Raad Balley Fletcher","trunk","","",""
"38633216","way","https://osm.org/way/38633216","54.094430371467794","-4.713377271857312","Colby Main Road","Colby Main Road","Raad Balley Gawne","primary","","",""
"37880079","way","https://osm.org/way/37880079","54.17884579852348","-4.507431280133262","Ballaoates Road","Ballaoates Road","Raad Balley Oates","primary","","",""
"436944966","way","https://osm.org/way/436944966","54.17540400000001","-4.5098835","Ballaoates Road","Ballaoates Road","Raad Balley Oates","primary","","",""
"436944967","way","https://osm.org/way/436944967","54.17429229288343","-4.51129738943618","Ballaoates Road","Ballaoates Road","Raad Balley Oates","primary","","",""
"897297176","way","https://osm.org/way/897297176","54.18417104960715","-4.500645953578685","Ballaoates Road","Ballaoates Road","Raad Balley Oates","primary","","",""
"897297177","way","https://osm.org/way/897297177","54.1834805","-4.5033995","Ballaoates Road","Ballaoates Road","Raad Balley Oates","primary","","locality",""
"1148916622","way","https://osm.org/way/1148916622","54.182986895071025","-4.5050279401608195","Ballaoates Road","Ballaoates Road","Raad Balley Oates","primary","","",""
"25988324","way","https://osm.org/way/25988324","54.220325352831544","-4.679971127240921","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"168782273","way","https://osm.org/way/168782273","54.21273209021651","-4.647437145604406","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"246384277","way","https://osm.org/way/246384277","54.21976704827743","-4.677430885306003","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"902086919","way","https://osm.org/way/902086919","54.217656795762004","-4.6694045086113105","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"902086920","way","https://osm.org/way/902086920","54.215851","-4.6621265","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"1203500459","way","https://osm.org/way/1203500459","54.21530290182648","-4.659833306875067","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"1203502593","way","https://osm.org/way/1203502593","54.220558499999996","-4.681051","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"1204121405","way","https://osm.org/way/1204121405","54.22007564062467","-4.678952459804023","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"1204121406","way","https://osm.org/way/1204121406","54.22012122142825","-4.678918573873102","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"1204121408","way","https://osm.org/way/1204121408","54.22001905188163","-4.678418617461536","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"1204121409","way","https://osm.org/way/1204121409","54.21997420977379","-4.678445724551408","Poortown Road","Poortown Road","Raad Balley Poer","primary","","",""
"25989546","way","https://osm.org/way/25989546","54.221647182919924","-4.6802670233798445","Ballaquane Road","Ballaquane Road","Raad Balley Quane","unclassified","","",""
"25988749","way","https://osm.org/way/25988749","54.09117450237015","-4.728050059724691","Ballagawne Road","Ballagawne Road","Raad Balleygawne","primary","","",""
"113526362","way","https://osm.org/way/113526362","54.090399500000004","-4.734715","Ballagawne Road","Ballagawne Road","Raad Balleygawne","primary","","",""
"113526364","way","https://osm.org/way/113526364","54.090424","-4.7347025","Ballagawne Road","Ballagawne Road","Raad Balleygawne","primary","","",""
"25989482","way","https://osm.org/way/25989482","54.22457481106903","-4.696884618751473","Victoria Road","Victoria Road","Raad Barriaght","unclassified","","",""
"25986023","way","https://osm.org/way/25986023","54.17063842727245","-4.509918413600868","Braddan Road","Braddan Road","Raad Braddan","primary","","",""
"25986419","way","https://osm.org/way/25986419","54.172997175499574","-4.511739755706137","Braddan Road","Braddan Road","Raad Braddan","primary","","",""
"28900632","way","https://osm.org/way/28900632","54.16775696341876","-4.5082420935072225","Braddan Road","Braddan Road","Raad Braddan","primary","","",""
"165129764","way","https://osm.org/way/165129764","54.162367141349506","-4.50495042509003","Braddan Road","Braddan Road","Raad Braddan","trunk","","",""
"1181786233","way","https://osm.org/way/1181786233","54.16484914163263","-4.506255335223033","Braddan Road","Braddan Road","Raad Braddan","trunk","","",""
"1181786234","way","https://osm.org/way/1181786234","54.166237156865655","-4.507246413844611","Braddan Road","Braddan Road","Raad Braddan","trunk","","",""
"1196048150","way","https://osm.org/way/1196048150","54.16375995443618","-4.505472205311387","Braddan Road","Braddan Road","Raad Braddan","trunk","","",""
"1196048151","way","https://osm.org/way/1196048151","54.1656035","-4.506803","Braddan Road","Braddan Road","Raad Braddan","trunk","","",""
"168797474","way","https://osm.org/way/168797474","54.21916146273692","-4.681231453816085","Raad Bridjeen","Oystercatcher Road","Raad Bridjeen","residential","","",""
"172088843","way","https://osm.org/way/172088843","54.2189345","-4.681414999999999","Raad Bridjeen","Oystercatcher Road","Raad Bridjeen","residential","","",""
"25988839","way","https://osm.org/way/25988839","54.075107754543794","-4.7529143728950425","Howe Road","Howe Road","Raad Cheyllys","primary","","",""
"66593757","way","https://osm.org/way/66593757","54.06993611423168","-4.767265880248956","Cregneash Road","Cregneash Road","Raad Cheyllys","primary","","",""
"158617623","way","https://osm.org/way/158617623","54.0772794136397","-4.743264572818623","Howe Road","Howe Road","Raad Cheyllys","primary","","",""
"160183778","way","https://osm.org/way/160183778","54.07606042545169","-4.750769561619852","Howe Road","Howe Road","Raad Cheyllys","primary","","",""
"160183779","way","https://osm.org/way/160183779","54.074217788920805","-4.757114833833","Cregneash Road","Cregneash Road","Raad Cheyllys","primary","","",""
"162110743","way","https://osm.org/way/162110743","54.07710938225069","-4.7474674009099385","Howe Road","Howe Road","Raad Cheyllys","primary","","",""
"162110744","way","https://osm.org/way/162110744","54.07478497540091","-4.754899640380223","Cregneash Road","Cregneash Road","Raad Cheyllys","primary","","",""
"162110746","way","https://osm.org/way/162110746","54.073411828754466","-4.759690352027395","Cregneash Road","Cregneash Road","Raad Cheyllys","primary","","",""
"162110748","way","https://osm.org/way/162110748","54.07213935689375","-4.763468283185962","Cregneash Road","Cregneash Road","Raad Cheyllys","primary","","",""
"163443115","way","https://osm.org/way/163443115","54.07483448113539","-4.753708480570219","Cregneash Road","Cregneash Road","Raad Cheyllys","primary","","",""
"167230580","way","https://osm.org/way/167230580","54.077503520970836","-4.744761222656842","Howe Road","Howe Road","Raad Cheyllys","primary","","",""
"1195098397","way","https://osm.org/way/1195098397","54.070664365370156","-4.765958649876987","Cregneash Road","Cregneash Road","Raad Cheyllys","primary","","",""
"25986393","way","https://osm.org/way/25986393","54.15250210842301","-4.486511907661644","Demesne Road","Demesne Road","Raad Chiarnys","residential","","",""
"25986095","way","https://osm.org/way/25986095","54.06857227562029","-4.738175228043772","Clifton Road","Clifton Road","Raad Clifton","residential","","",""
"25986702","way","https://osm.org/way/25986702","54.07118842472113","-4.740527571405066","Clifton Road North","Clifton Road North","Raad Clifton Twoaie","residential","","",""
"25988714","way","https://osm.org/way/25988714","54.135344","-4.5617675","Mount Murray Back Road","Mount Murray Back Road","Raad Cooyl Cronk Murray","unclassified","","",""
"161614773","way","https://osm.org/way/161614773","54.14380046578612","-4.562780309633247","Mount Murray Back Road","Mount Murray Back Road","Raad Cooyl Cronk Murray","unclassified","","",""
"161614774","way","https://osm.org/way/161614774","54.1384751233789","-4.562097336761465","Mount Murray Back Road","Mount Murray Back Road","Raad Cooyl Cronk Murray","unclassified","","",""
"164408178","way","https://osm.org/way/164408178","54.15171903386521","-4.560453386774565","Mount Murray Back Road","Mount Murray Back Road","Raad Cooyl Cronk Murray","unclassified","","",""
"165129770","way","https://osm.org/way/165129770","54.173639","-4.512255","Mount Rule Road","Mount Rule Road","Raad Cronk Rule","primary","","",""
"167025112","way","https://osm.org/way/167025112","54.17645270275161","-4.516413429255218","Mount Rule Road","Mount Rule Road","Raad Cronk Rule","primary","","",""
"167025116","way","https://osm.org/way/167025116","54.174308189491704","-4.513335451788851","Mount Rule Road","Mount Rule Road","Raad Cronk Rule","primary","","",""
"25988671","way","https://osm.org/way/25988671","54.2201874011764","-4.678562531986249","Oak Road","Oak Road","Raad Darragh","residential","","",""
"168817256","way","https://osm.org/way/168817256","54.22177790712065","-4.677006923479286","Oak Road","Oak Road","Raad Darragh","residential","","",""
"436677005","way","https://osm.org/way/436677005","54.22529895995434","-4.675758902490342","Oak Road","Oak Road","Raad Darragh","residential","","",""
"1204121396","way","https://osm.org/way/1204121396","54.22020499956198","-4.6786438449680885","Oak Road","Oak Road","Raad Darragh","residential","","",""
"25988448","way","https://osm.org/way/25988448","54.15604298313311","-4.496493071243375","Devonshire Road","Devonshire Road","Raad Devonshire","unclassified","","",""
"529202827","way","https://osm.org/way/529202827","54.15657951862806","-4.499533848894736","Devonshire Road","Devonshire Road","Raad Devonshire","unclassified","","",""
"25988819","way","https://osm.org/way/25988819","54.16098553795655","-4.488372457212242","Thorny Road","Thorny Road","Raad Drineagh","residential","","",""
"185226156","way","https://osm.org/way/185226156","54.160323649586516","-4.4862557941457","Thorny Road","Thorny Road","Raad Drineagh","residential","","",""
"25988120","way","https://osm.org/way/25988120","54.08500249684656","-4.75444718530384","Droghadfayle Road","Droghadfayle Road","Raad Droghad Phaayl","residential","","",""
"159092837","way","https://osm.org/way/159092837","54.083673000000005","-4.754569","Droghadfayle Road","Droghadfayle Road","Raad Droghad Phaayl","residential","","",""
"163759541","way","https://osm.org/way/163759541","54.08243170552364","-4.755286336636854","Droghadfayle Road","Droghadfayle Road","Raad Droghad Phaayl","residential","","",""
"163759542","way","https://osm.org/way/163759542","54.08362100000001","-4.754577","Droghadfayle Road","Droghadfayle Road","Raad Droghad Phaayl","residential","","",""
"279663190","way","https://osm.org/way/279663190","54.08409182244002","-4.754507012145296","Droghadfayle Road","Droghadfayle Road","Raad Droghad Phaayl","residential","","",""
"717379326","way","https://osm.org/way/717379326","54.084615000276415","-4.754438489137445","Droghadfayle Road","Droghadfayle Road","Raad Droghad Phaayl","residential","","",""
"25986077","way","https://osm.org/way/25986077","54.071172573825294","-4.751563897124027","Fistard Road","Fistard Road","Raad Fistard","unclassified","","",""
"149581570","way","https://osm.org/way/149581570","54.07237407708851","-4.739583141066454","Fistard Road","Fistard Road","Raad Fistard","secondary","","",""
"158617622","way","https://osm.org/way/158617622","54.07185181517229","-4.750605175165668","Fistard Road","Fistard Road","Raad Fistard","unclassified","","",""
"230512670","way","https://osm.org/way/230512670","54.07247774763803","-4.744849833557719","Fistard Road","Fistard Road","Raad Fistard","unclassified","","",""
"25987131","way","https://osm.org/way/25987131","54.06894576115041","-4.737635827326582","Kallow Point Road","Kallow Point Road","Raad Gob Callow","residential","","",""
"1192199704","way","https://osm.org/way/1192199704","54.06900817660004","-4.736515378267143","Kallow Point Road","Kallow Point Road","Raad Gob Callow","residential","","",""
"25987103","way","https://osm.org/way/25987103","54.15567105930657","-4.5069584877078395","Saddle Road","Saddle Road","Raad Jeelt","secondary","","",""
"60473160","way","https://osm.org/way/60473160","54.160946933852216","-4.507802891976396","Saddle Road","Saddle Road","Raad Jeelt","trunk","","",""
"369383396","way","https://osm.org/way/369383396","54.15837089675342","-4.508159014896577","Saddle Road","Saddle Road","Raad Jeelt","secondary","","",""
"1178649166","way","https://osm.org/way/1178649166","54.1617695914663","-4.5069853628005365","Saddle Road","Saddle Road","Raad Jeelt","trunk","","",""
"43570592","way","https://osm.org/way/43570592","54.22060440554968","-4.682270873673471","Fuchsia Road","Fuchsia Road","Raad Jeirnyn Yee","residential","","",""
"149066480","way","https://osm.org/way/149066480","54.22013584500462","-4.684104073835787","Fuchsia Road","Fuchsia Road","Raad Jeirnyn Yee","residential","","",""
"168817250","way","https://osm.org/way/168817250","54.22006644883746","-4.685867959027841","Fuchsia Road","Fuchsia Road","Raad Jeirnyn Yee","residential","","",""
"172088841","way","https://osm.org/way/172088841","54.2205385","-4.681718999999999","Fuchsia Road","Fuchsia Road","Raad Jeirnyn Yee","residential","","",""
"172088842","way","https://osm.org/way/172088842","54.2205504292922","-4.681967929405803","Fuchsia Road","Fuchsia Road","Raad Jeirnyn Yee","residential","","",""
"25987924","way","https://osm.org/way/25987924","54.16300872262536","-4.4861320510497595","Lancaster Road","Lancaster Road","Raad Lancaster","unclassified","","",""
"25986279","way","https://osm.org/way/25986279","54.087925264822545","-4.7584181638483525","Maine Road","Maine Road","Raad Maine","residential","","",""
"159092852","way","https://osm.org/way/159092852","54.08811426967075","-4.756403508579197","Maine Road","Maine Road","Raad Maine","residential","","",""
"25987655","way","https://osm.org/way/25987655","54.156693005774315","-4.525372505057294","Manor Road","Manor Road","Raad Manor","residential","","",""
"25986885","way","https://osm.org/way/25986885","54.160539639433026","-4.478713138524425","Marathon Road","Marathon Road","Raad Marathon","unclassified","","",""
"25987742","way","https://osm.org/way/25987742","54.079966129335105","-4.665326982012746","Raad Ny Gabbil","","Raad Ny Gabbil","residential","","",""
"25988492","way","https://osm.org/way/25988492","54.07924714016524","-4.665060735437077","Raad Ny Gabbil","","Raad Ny Gabbil","residential","","",""
"25986091","way","https://osm.org/way/25986091","54.150050582531335","-4.501689609118303","Pulrose Road","Pulrose Road","Raad Poyll Roish","unclassified","","",""
"25987793","way","https://osm.org/way/25987793","54.14957471553203","-4.504241280962095","Pulrose Road","Pulrose Road","Raad Poyll Roish","residential","","",""
"25988263","way","https://osm.org/way/25988263","54.14916559073766","-4.5065228617411615","Pulrose Road","Pulrose Road","Raad Poyll Roish","residential","","",""
"103436092","way","https://osm.org/way/103436092","54.15048604718233","-4.4999200131854336","Pulrose Road","Pulrose Road","Raad Poyll Roish","unclassified","","",""
"103436093","way","https://osm.org/way/103436093","54.150366000000005","-4.5003505","Pulrose Road","Pulrose Road","Raad Poyll Roish","unclassified","","",""
"163036522","way","https://osm.org/way/163036522","54.150301999999996","-4.500587","Pulrose Road","Pulrose Road","Raad Poyll Roish","unclassified","","",""
"1087488016","way","https://osm.org/way/1087488016","54.150852091434906","-4.498580854896119","Pulrose Road","Pulrose Road","Raad Poyll Roish","unclassified","","",""
"1087488017","way","https://osm.org/way/1087488017","54.15064800000001","-4.4993335000000005","Pulrose Road","Pulrose Road","Raad Poyll Roish","unclassified","","",""
"25989651","way","https://osm.org/way/25989651","54.33002024365797","-4.394689105066404","Richmond Road","Richmond Road","Raad Richmond","secondary","","",""
"1017843030","way","https://osm.org/way/1017843030","54.216636053279444","-4.695148184696671","Raad Roagan","","Raad Roagan","residential","","",""
"1134084222","way","https://osm.org/way/1134084222","54.2162495653555","-4.694141288368915","Raad Roagan","","Raad Roagan","residential","","",""
"25986795","way","https://osm.org/way/25986795","54.155843859450115","-4.486097979562858","Woodburn Square","Woodburn Square","Raad Strooan ny Kelley","unclassified","","",""
"25987833","way","https://osm.org/way/25987833","54.15634805633553","-4.4862910188687355","Woodburn Square","Woodburn Square","Raad Strooan ny Kelley","unclassified","","",""
"1263025987","way","https://osm.org/way/1263025987","54.15640170134385","-4.486760886710192","Woodburn Square","Woodburn Square","Raad Strooan ny Kelley","footway","","",""
"528717375","way","https://osm.org/way/528717375","54.16218491244956","-4.483877203762601","Woodbourne Road","Woodbourne Road","Raad Strooan ny Keylley","primary","","",""
"25986164","way","https://osm.org/way/25986164","54.15963672564528","-4.511917579043214","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25986581","way","https://osm.org/way/25986581","54.15770694045259","-4.525515946390099","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25986757","way","https://osm.org/way/25986757","54.157731000000005","-4.525772","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25987216","way","https://osm.org/way/25987216","54.158856682820605","-4.5159269519174225","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25987680","way","https://osm.org/way/25987680","54.15775002784906","-4.5252111959801615","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25988026","way","https://osm.org/way/25988026","54.156762645636086","-4.529419384896701","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25988440","way","https://osm.org/way/25988440","54.1587725","-4.5161875","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25989208","way","https://osm.org/way/25989208","54.1588605","-4.515579000000001","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25989334","way","https://osm.org/way/25989334","54.157691694902574","-4.525199320476702","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25989358","way","https://osm.org/way/25989358","54.15891863571618","-4.515620488724893","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25989459","way","https://osm.org/way/25989459","54.15833591140227","-4.520703571421862","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25989524","way","https://osm.org/way/25989524","54.1588339597419","-4.516226861450418","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"43242516","way","https://osm.org/way/43242516","54.15769349999999","-4.5257825","Vicarage Road","Vicarage Road","Raad Thie ny Taggyrt","trunk","","",""
"25989304","way","https://osm.org/way/25989304","54.173559484525235","-4.4851770066019725","Thomas Keig Road","Thomas Keig Road","Raad Thomas Keig","residential","","",""
"170515400","way","https://osm.org/way/170515400","54.17284136235609","-4.486985196878357","Thomas Keig Road","Thomas Keig Road","Raad Thomas Keig","residential","","",""
